"x","z","phand","response","bhand","pitch","pred","zone","N"
0.8,0.3,"left","barrel","right","changeup",-0.837044540872403,4,191
0.8,0.3,"left","barrel","right","curveball",-1.53127803288502,4,361
0.8,0.3,"left","barrel","right","cutter",-0.37168130997953,4,385
0.8,0.3,"left","barrel","right","fastball",-0.769886659539905,4,1711
0.8,0.3,"left","barrel","right","sinker",-0.946039199119643,4,517
0.8,0.3,"left","barrel","right","slider",-0.594401185512522,4,602
0.8,0.3,"left","benefit","left","changeup",-0.616513697550284,4,25
0.8,0.3,"left","benefit","left","curveball",-1.68077389597767,4,93
0.8,0.3,"left","benefit","left","cutter",0.0814057534345587,4,111
0.8,0.3,"left","benefit","left","fastball",-0.134024575082344,4,513
0.8,0.3,"left","benefit","left","sinker",-1.02004586898565,4,149
0.8,0.3,"left","benefit","left","slider",-0.381508136966707,4,281
0.8,0.3,"left","benefit","right","changeup",-1.23243250253272,4,191
0.8,0.3,"left","benefit","right","curveball",-1.72103000175896,4,361
0.8,0.3,"left","benefit","right","cutter",1.46513285328326,4,385
0.8,0.3,"left","benefit","right","fastball",0.310096458377287,4,1711
0.8,0.3,"left","benefit","right","sinker",0.531218399863989,4,517
0.8,0.3,"left","benefit","right","slider",-0.151233430881547,4,602
0.8,0.3,"left","whiff","left","changeup",-1.00358002309565,4,25
0.8,0.3,"left","whiff","left","curveball",0.893024018406688,4,93
0.8,0.3,"left","whiff","left","cutter",2.36114587506255,4,111
0.8,0.3,"left","whiff","left","fastball",0.824560033211444,4,513
0.8,0.3,"left","whiff","left","sinker",0.604670994821629,4,149
0.8,0.3,"left","whiff","left","slider",1.37130504239414,4,281
0.8,0.3,"left","whiff","right","changeup",-0.235986420023808,4,191
0.8,0.3,"left","whiff","right","curveball",0.596320158144541,4,361
0.8,0.3,"left","whiff","right","cutter",1.51886509669874,4,385
0.8,0.3,"left","whiff","right","fastball",0.429582228331475,4,1711
0.8,0.3,"left","whiff","right","sinker",0.280400443167997,4,517
0.8,0.3,"left","whiff","right","slider",2.3831801466008,4,602
0.8,0.4,"left","barrel","left","changeup",14.4094280943112,1,4
0.8,0.4,"left","barrel","left","curveball",-0.593943304720558,1,37
0.8,0.4,"left","barrel","left","cutter",-3.55290310839184,1,51
0.8,0.4,"left","barrel","left","fastball",-1.52313825874661,1,394
0.8,0.4,"left","barrel","left","sinker",-1.58746082296273,1,64
0.8,0.4,"left","barrel","left","slider",-1.57802126636271,1,101
0.8,0.4,"left","barrel","right","changeup",-0.888849881682598,1,37
0.8,0.4,"left","barrel","right","curveball",-1.75040436730151,1,130
0.8,0.4,"left","barrel","right","cutter",-0.513467684604301,1,313
0.8,0.4,"left","barrel","right","fastball",-0.852111745528108,1,1551
0.8,0.4,"left","barrel","right","sinker",-1.05610887888328,1,329
0.8,0.4,"left","barrel","right","slider",-0.809186601716101,1,204
0.8,0.4,"left","benefit","left","changeup",-0.74502278078559,1,4
0.8,0.4,"left","benefit","left","curveball",-1.81965490655207,1,37
0.8,0.4,"left","benefit","left","cutter",0.0496774122725916,1,51
0.8,0.4,"left","benefit","left","fastball",-0.167560223214692,1,394
0.8,0.4,"left","benefit","left","sinker",-1.09716956263083,1,64
0.8,0.4,"left","benefit","left","slider",-0.493306275146279,1,101
0.8,0.4,"left","benefit","right","changeup",-1.32064192861033,1,37
0.8,0.4,"left","benefit","right","curveball",-1.83497310253828,1,130
0.8,0.4,"left","benefit","right","cutter",1.44615346594624,1,313
0.8,0.4,"left","benefit","right","fastball",0.29593948135047,1,1551
0.8,0.4,"left","benefit","right","sinker",0.492508373668836,1,329
0.8,0.4,"left","benefit","right","slider",-0.219864584241948,1,204
0.8,0.4,"left","whiff","left","changeup",-1.34849123503864,1,4
0.8,0.4,"left","whiff","left","curveball",0.779911935700763,1,37
0.8,0.4,"left","whiff","left","cutter",2.41138059710573,1,51
0.8,0.4,"left","whiff","left","fastball",0.898176410435373,1,394
0.8,0.4,"left","whiff","left","sinker",0.63097710945478,1,64
0.8,0.4,"left","whiff","left","slider",1.333347672993,1,101
0.8,0.4,"left","whiff","right","changeup",-0.344722392998125,1,37
0.8,0.4,"left","whiff","right","curveball",0.43550972582638,1,130
0.8,0.4,"left","whiff","right","cutter",1.56082887837171,1,313
0.8,0.4,"left","whiff","right","fastball",0.510136540031382,1,1551
0.8,0.4,"left","whiff","right","sinker",0.330526128385699,1,329
0.8,0.4,"left","whiff","right","slider",2.37215415137584,1,204
0.8,0.5,"left","barrel","left","changeup",14.6599514569357,1,4
0.8,0.5,"left","barrel","left","curveball",-0.670931691444986,1,37
0.8,0.5,"left","barrel","left","cutter",-3.77261114403424,1,51
0.8,0.5,"left","barrel","left","fastball",-1.61225087798599,1,394
0.8,0.5,"left","barrel","left","sinker",-1.73791984376462,1,64
0.8,0.5,"left","barrel","left","slider",-1.75180750204808,1,101
0.8,0.5,"left","barrel","right","changeup",-0.965181373553291,1,37
0.8,0.5,"left","barrel","right","curveball",-2.00498925432922,1,130
0.8,0.5,"left","barrel","right","cutter",-0.681044218686245,1,313
0.8,0.5,"left","barrel","right","fastball",-0.957829713227225,1,1551
0.8,0.5,"left","barrel","right","sinker",-1.19762703857939,1,329
0.8,0.5,"left","barrel","right","slider",-1.05799650935397,1,204
0.8,0.5,"left","benefit","left","changeup",-0.890941977867038,1,4
0.8,0.5,"left","benefit","left","curveball",-1.97393318435175,1,37
0.8,0.5,"left","benefit","left","cutter",0.00888383077863417,1,51
0.8,0.5,"left","benefit","left","fastball",-0.222826938063949,1,394
0.8,0.5,"left","benefit","left","sinker",-1.19632859731749,1,64
0.8,0.5,"left","benefit","left","slider",-0.616255985448154,1,101
0.8,0.5,"left","benefit","right","changeup",-1.42384273091556,1,37
0.8,0.5,"left","benefit","right","curveball",-1.96551851139731,1,130
0.8,0.5,"left","benefit","right","cutter",1.41497851755762,1,313
0.8,0.5,"left","benefit","right","fastball",0.263667521296572,1,1551
0.8,0.5,"left","benefit","right","sinker",0.436737460604929,1,329
0.8,0.5,"left","benefit","right","slider",-0.29770866056247,1,204
0.8,0.5,"left","whiff","left","changeup",-1.72033983215523,1,4
0.8,0.5,"left","whiff","left","curveball",0.662659562777104,1,37
0.8,0.5,"left","whiff","left","cutter",2.46889773413378,1,51
0.8,0.5,"left","whiff","left","fastball",0.965599380026346,1,394
0.8,0.5,"left","whiff","left","sinker",0.660181418924889,1,64
0.8,0.5,"left","whiff","left","slider",1.29728463012547,1,101
0.8,0.5,"left","whiff","right","changeup",-0.460952892636854,1,37
0.8,0.5,"left","whiff","right","curveball",0.26625121996481,1,130
0.8,0.5,"left","whiff","right","cutter",1.60893798905271,1,313
0.8,0.5,"left","whiff","right","fastball",0.581005085890443,1,1551
0.8,0.5,"left","whiff","right","sinker",0.378591763315455,1,329
0.8,0.5,"left","whiff","right","slider",2.36535927768146,1,204
0.8,0.6,"left","barrel","left","changeup",14.8895275452639,1,4
0.8,0.6,"left","barrel","left","curveball",-0.76502860855262,1,37
0.8,0.6,"left","barrel","left","cutter",-4.11535639538458,1,51
0.8,0.6,"left","barrel","left","fastball",-1.72116630150079,1,394
0.8,0.6,"left","barrel","left","sinker",-1.907131981846,1,64
0.8,0.6,"left","barrel","left","slider",-1.96421290121909,1,101
0.8,0.6,"left","barrel","right","changeup",-1.06603901648448,1,37
0.8,0.6,"left","barrel","right","curveball",-2.29277122288548,1,130
0.8,0.6,"left","barrel","right","cutter",-0.874410912225364,1,313
0.8,0.6,"left","barrel","right","fastball",-1.08704056263726,1,1551
0.8,0.6,"left","barrel","right","sinker",-1.37059367820797,1,329
0.8,0.6,"left","barrel","right","slider",-1.34083090842612,1,204
0.8,0.6,"left","benefit","left","changeup",-1.05427128879463,1,4
0.8,0.6,"left","benefit","left","curveball",-2.14134815847464,1,37
0.8,0.6,"left","benefit","left","cutter",-0.0409749910473141,1,51
0.8,0.6,"left","benefit","left","fastball",-0.301539422581811,1,394
0.8,0.6,"left","benefit","left","sinker",-1.31752297304563,1,64
0.8,0.6,"left","benefit","left","slider",-0.750357267872333,1,101
0.8,0.6,"left","benefit","right","changeup",-1.54203490944843,1,37
0.8,0.6,"left","benefit","right","curveball",-2.11007601171204,1,130
0.8,0.6,"left","benefit","right","cutter",1.36803927180116,1,313
0.8,0.6,"left","benefit","right","fastball",0.211453751657058,1,1551
0.8,0.6,"left","benefit","right","sinker",0.360743703057195,1,329
0.8,0.6,"left","benefit","right","slider",-0.384765659843113,1,204
0.8,0.6,"left","whiff","left","changeup",-2.11912581444543,1,4
0.8,0.6,"left","whiff","left","curveball",0.538752111820335,1,37
0.8,0.6,"left","whiff","left","cutter",2.5299718009502,1,51
0.8,0.6,"left","whiff","left","fastball",1.02465547006001,1,394
0.8,0.6,"left","whiff","left","sinker",0.689850711893035,1,64
0.8,0.6,"left","whiff","left","slider",1.26002037584625,1,101
0.8,0.6,"left","whiff","right","changeup",-0.586096478340416,1,37
0.8,0.6,"left","whiff","right","curveball",0.0864012754361994,1,130
0.8,0.6,"left","whiff","right","cutter",1.66011296319842,1,313
0.8,0.6,"left","whiff","right","fastball",0.640369255833861,1,1551
0.8,0.6,"left","whiff","right","sinker",0.422270317452013,1,329
0.8,0.6,"left","whiff","right","slider",2.35820279827048,1,204
0.8,0.7,"left","barrel","left","changeup",15.0694484172018,1,4
0.8,0.7,"left","barrel","left","curveball",-0.87623405604346,1,37
0.8,0.7,"left","barrel","left","cutter",-4.58113886244286,1,51
0.8,0.7,"left","barrel","left","fastball",-1.849884529291,1,394
0.8,0.7,"left","barrel","left","sinker",-2.09509723720686,1,64
0.8,0.7,"left","barrel","left","slider",-2.21523746387574,1,101
0.8,0.7,"left","barrel","right","changeup",-1.19142281047618,1,37
0.8,0.7,"left","barrel","right","curveball",-2.61165218730328,1,130
0.8,0.7,"left","barrel","right","cutter",-1.09356776522166,1,313
0.8,0.7,"left","barrel","right","fastball",-1.23974429375821,1,1551
0.8,0.7,"left","barrel","right","sinker",-1.57500879776902,1,329
0.8,0.7,"left","barrel","right","slider",-1.65768979893256,1,204
0.8,0.7,"left","benefit","left","changeup",-1.23501071356836,1,4
0.8,0.7,"left","benefit","left","curveball",-2.31980257839861,1,37
0.8,0.7,"left","benefit","left","cutter",-0.0998990532052529,1,51
0.8,0.7,"left","benefit","left","fastball",-0.40528849688254,1,394
0.8,0.7,"left","benefit","left","sinker",-1.46075268981525,1,64
0.8,0.7,"left","benefit","left","slider",-0.895610122418816,1,101
0.8,0.7,"left","benefit","right","changeup",-1.67521846420893,1,37
0.8,0.7,"left","benefit","right","curveball",-2.26624252328621,1,130
0.8,0.7,"left","benefit","right","cutter",1.30202482429614,1,313
0.8,0.7,"left","benefit","right","fastball",0.137603329350388,1,1551
0.8,0.7,"left","benefit","right","sinker",0.261593586640812,1,329
0.8,0.7,"left","benefit","right","slider",-0.481035582083877,1,204
0.8,0.7,"left","whiff","left","changeup",-2.54484918190924,1,4
0.8,0.7,"left","whiff","left","curveball",0.40585648190715,1,37
0.8,0.7,"left","whiff","left","cutter",2.59114646899376,1,51
0.8,0.7,"left","whiff","left","fastball",1.07332823631691,1,394
0.8,0.7,"left","whiff","left","sinker",0.717727570223688,1,64
0.8,0.7,"left","whiff","left","slider",1.21868301679154,1,101
0.8,0.7,"left","whiff","right","changeup",-0.721469222274683,1,37
0.8,0.7,"left","whiff","right","curveball",-0.106028620316396,1,130
0.8,0.7,"left","whiff","right","cutter",1.71149681865771,1,313
0.8,0.7,"left","whiff","right","fastball",0.686541829644209,1,1551
0.8,0.7,"left","whiff","right","sinker",0.45940288220389,1,329
0.8,0.7,"left","whiff","right","slider",2.34642379851809,1,204
0.8,0.8,"left","barrel","left","changeup",15.1744763111381,1,4
0.8,0.8,"left","barrel","left","curveball",-1.00454803391751,1,37
0.8,0.8,"left","barrel","left","cutter",-5.16995854520907,1,51
0.8,0.8,"left","barrel","left","fastball",-1.99840556135664,1,394
0.8,0.8,"left","barrel","left","sinker",-2.3018156098472,1,64
0.8,0.8,"left","barrel","left","slider",-2.50488119001803,1,101
0.8,0.8,"left","barrel","right","changeup",-1.34133275552837,1,37
0.8,0.8,"left","barrel","right","curveball",-2.95978767591237,1,130
0.8,0.8,"left","barrel","right","cutter",-1.33851477767513,1,313
0.8,0.8,"left","barrel","right","fastball",-1.41594090659007,1,1551
0.8,0.8,"left","barrel","right","sinker",-1.81087239726254,1,329
0.8,0.8,"left","barrel","right","slider",-2.0085731808733,1,204
0.8,0.8,"left","benefit","left","changeup",-1.43316025218824,1,4
0.8,0.8,"left","benefit","left","curveball",-2.50745270664701,1,37
0.8,0.8,"left","benefit","left","cutter",-0.167888355695182,1,51
0.8,0.8,"left","benefit","left","fastball",-0.535472684715365,1,394
0.8,0.8,"left","benefit","left","sinker",-1.62601774762635,1,64
0.8,0.8,"left","benefit","left","slider",-1.0520145490876,1,101
0.8,0.8,"left","benefit","right","changeup",-1.82339339519706,1,37
0.8,0.8,"left","benefit","right","curveball",-2.4319054472812,1,130
0.8,0.8,"left","benefit","right","cutter",1.21402448868251,1,313
0.8,0.8,"left","benefit","right","fastball",0.0406262818274967,1,1551
0.8,0.8,"left","benefit","right","sinker",0.136708196556357,1,329
0.8,0.8,"left","benefit","right","slider",-0.586518427284762,1,204
0.8,0.8,"left","whiff","left","changeup",-2.99750993454665,1,4
0.8,0.8,"left","whiff","left","curveball",0.261921594464085,1,37
0.8,0.8,"left","whiff","left","cutter",2.64938320641872,1,51
0.8,0.8,"left","whiff","left","fastball",1.10984497985727,1,394
0.8,0.8,"left","whiff","left","sinker",0.741827449689518,1,64
0.8,0.8,"left","whiff","left","slider",1.17074781051026,1,101
0.8,0.8,"left","whiff","right","changeup",-0.868228111432193,1,37
0.8,0.8,"left","whiff","right","curveball",-0.312786610914994,1,130
0.8,0.8,"left","whiff","right","cutter",1.76057792174322,1,313
0.8,0.8,"left","whiff","right","fastball",0.718039536194159,1,1551
0.8,0.8,"left","whiff","right","sinker",0.48809151517613,1,329
0.8,0.8,"left","whiff","right","slider",2.32627641788176,1,204
0.8,0.9,"left","barrel","left","changeup",15.1831828842088,1,4
0.8,0.9,"left","barrel","left","curveball",-1.14997054217476,1,37
0.8,0.9,"left","barrel","left","cutter",-5.88181544368322,1,51
0.8,0.9,"left","barrel","left","fastball",-2.16672939769769,1,394
0.8,0.9,"left","barrel","left","sinker",-2.52728709976703,1,64
0.8,0.9,"left","barrel","left","slider",-2.83314407964596,1,101
0.8,0.9,"left","barrel","right","changeup",-1.51576885164106,1,37
0.8,0.9,"left","barrel","right","curveball",-3.3356116238627,1,130
0.8,0.9,"left","barrel","right","cutter",-1.60925194958577,1,313
0.8,0.9,"left","barrel","right","fastball",-1.61563040113285,1,1551
0.8,0.9,"left","barrel","right","sinker",-2.07818447668852,1,329
0.8,0.9,"left","barrel","right","slider",-2.39348105424831,1,204
0.8,0.9,"left","benefit","left","changeup",-1.64871990465426,1,4
0.8,0.9,"left","benefit","left","curveball",-2.7027331017433,1,37
0.8,0.9,"left","benefit","left","cutter",-0.244942898517102,1,51
0.8,0.9,"left","benefit","left","fastball",-0.693279414936452,1,394
0.8,0.9,"left","benefit","left","sinker",-1.81331814647893,1,64
0.8,0.9,"left","benefit","left","slider",-1.21957054787869,1,101
0.8,0.9,"left","benefit","right","changeup",-1.98655970241283,1,37
0.8,0.9,"left","benefit","right","curveball",-2.60527106312287,1,130
0.8,0.9,"left","benefit","right","cutter",1.10156692117575,1,313
0.8,0.9,"left","benefit","right","fastball",-0.0807424651734086,1,1551
0.8,0.9,"left","benefit","right","sinker",-0.0161021174270672,1,329
0.8,0.9,"left","benefit","right","slider",-0.701214195445769,1,204
0.8,0.9,"left","whiff","left","changeup",-3.47710807235767,1,4
0.8,0.9,"left","whiff","left","curveball",0.105205963237703,1,37
0.8,0.9,"left","whiff","left","cutter",2.70210212110957,1,51
0.8,0.9,"left","whiff","left","fastball",1.13270057509739,1,394
0.8,0.9,"left","whiff","left","sinker",0.760465355607263,1,64
0.8,0.9,"left","whiff","left","slider",1.11407110227902,1,101
0.8,0.9,"left","whiff","right","changeup",-1.02735549576725,1,37
0.8,0.9,"left","whiff","right","curveball",-0.535356973035376,1,130
0.8,0.9,"left","whiff","right","cutter",1.8052237478424,1,313
0.8,0.9,"left","whiff","right","fastball",0.73360299112283,1,1551
0.8,0.9,"left","whiff","right","sinker",0.50672475173086,1,329
0.8,0.9,"left","whiff","right","slider",2.29458020061177,1,204
0.8,1,"left","barrel","left","changeup",15.0777637863204,1,4
0.8,1,"left","barrel","left","curveball",-1.31250158081522,1,37
0.8,1,"left","barrel","left","cutter",-6.71670955786531,1,51
0.8,1,"left","barrel","left","fastball",-2.35485603831416,1,394
0.8,1,"left","barrel","left","sinker",-2.77151170696634,1,64
0.8,1,"left","barrel","left","slider",-3.20002613275952,1,101
0.8,1,"left","barrel","right","changeup",-1.71473109881424,1,37
0.8,1,"left","barrel","right","curveball",-3.73782282148835,1,130
0.8,1,"left","barrel","right","cutter",-1.90577928095358,1,313
0.8,1,"left","barrel","right","fastball",-1.83881277738654,1,1551
0.8,1,"left","barrel","right","sinker",-2.37694503604697,1,329
0.8,1,"left","barrel","right","slider",-2.81241341905762,1,204
0.8,1,"left","benefit","left","changeup",-1.88168967096642,1,4
0.8,1,"left","benefit","left","curveball",-2.90434307196924,1,37
0.8,1,"left","benefit","left","cutter",-0.331062681671013,1,51
0.8,1,"left","benefit","left","fastball",-0.879695296692394,1,394
0.8,1,"left","benefit","left","sinker",-2.02265388637298,1,64
0.8,1,"left","benefit","left","slider",-1.39827811879209,1,101
0.8,1,"left","benefit","right","changeup",-2.16471738585622,1,37
0.8,1,"left","benefit","right","curveball",-2.7848490068911,1,130
0.8,1,"left","benefit","right","cutter",0.962598735276518,1,313
0.8,1,"left","benefit","right","fastball",-0.22755403469968,1,1551
0.8,1,"left","benefit","right","sinker",-0.198656688682098,1,329
0.8,1,"left","benefit","right","slider",-0.825122886566896,1,204
0.8,1,"left","whiff","left","changeup",-3.98364359534229,1,4
0.8,1,"left","whiff","left","curveball",-0.0657373753162869,1,37
0.8,1,"left","whiff","left","cutter",2.74715963608889,1,51
0.8,1,"left","whiff","left","fastball",1.14064444549963,1,394
0.8,1,"left","whiff","left","sinker",0.772241262065608,1,64
0.8,1,"left","whiff","left","slider",1.04687177540501,1,101
0.8,1,"left","whiff","right","changeup",-1.19966758876923,1,37
0.8,1,"left","whiff","right","curveball",-0.77497296030516,1,130
0.8,1,"left","whiff","right","cutter",1.84366242803262,1,313
0.8,1,"left","whiff","right","fastball",0.732185798999393,1,1551
0.8,1,"left","whiff","right","sinker",0.513963660493047,1,329
0.8,1,"left","whiff","right","slider",2.24869257429908,1,204
0.8,1.1,"left","barrel","left","changeup",14.8436097769505,11,8
0.8,1.1,"left","barrel","left","curveball",-1.49214114983888,11,65
0.8,1.1,"left","barrel","left","cutter",-7.67464088775533,11,104
0.8,1.1,"left","barrel","left","fastball",-2.56278548320605,11,704
0.8,1.1,"left","barrel","left","sinker",-3.03448943144514,11,117
0.8,1.1,"left","barrel","left","slider",-3.60552734935872,11,150
0.8,1.1,"left","barrel","right","changeup",-1.93821949704793,11,39
0.8,1.1,"left","barrel","right","curveball",-4.16535356989105,11,186
0.8,1.1,"left","barrel","right","cutter",-2.22809677177858,11,679
0.8,1.1,"left","barrel","right","fastball",-2.08548803535115,11,3489
0.8,1.1,"left","barrel","right","sinker",-2.7071540753379,11,548
0.8,1.1,"left","barrel","right","slider",-3.26537027530121,11,327
0.8,1.1,"left","benefit","left","changeup",-2.13206955112472,11,8
0.8,1.1,"left","benefit","left","curveball",-3.11121534342505,11,65
0.8,1.1,"left","benefit","left","cutter",-0.426247705156914,11,104
0.8,1.1,"left","benefit","left","fastball",-1.09552988552713,11,704
0.8,1.1,"left","benefit","left","sinker",-2.25402496730852,11,117
0.8,1.1,"left","benefit","left","slider",-1.58813726182779,11,150
0.8,1.1,"left","benefit","right","changeup",-2.35786644552725,11,39
0.8,1.1,"left","benefit","right","curveball",-2.96941637042805,11,186
0.8,1.1,"left","benefit","right","cutter",0.795435038410973,11,679
0.8,1.1,"left","benefit","right","fastball",-0.400670918745513,11,3489
0.8,1.1,"left","benefit","right","sinker",-0.412448359053106,11,548
0.8,1.1,"left","benefit","right","slider",-0.958244500648144,11,327
0.8,1.1,"left","whiff","left","changeup",-4.51711650350051,11,8
0.8,1.1,"left","whiff","left","curveball",-0.252095717467329,11,65
0.8,1.1,"left","whiff","left","cutter",2.7827968535886,11,104
0.8,1.1,"left","whiff","left","fastball",1.13265043884082,11,704
0.8,1.1,"left","whiff","left","sinker",0.776006387156277,11,117
0.8,1.1,"left","whiff","left","slider",0.967688346485181,11,150
0.8,1.1,"left","whiff","right","changeup",-1.3858341289639,11,39
0.8,1.1,"left","whiff","right","curveball",-1.03264651074941,11,186
0.8,1.1,"left","whiff","right","cutter",1.87444006710686,11,679
0.8,1.1,"left","whiff","right","fastball",0.712929347043807,11,3489
0.8,1.1,"left","whiff","right","sinker",0.508709590267998,11,548
0.8,1.1,"left","whiff","right","slider",2.18644519380784,11,327
0.8,1.2,"left","barrel","left","changeup",14.4688076313545,11,8
0.8,1.2,"left","barrel","left","curveball",-1.68888924924575,11,65
0.8,1.2,"left","barrel","left","cutter",-8.7556094333533,11,104
0.8,1.2,"left","barrel","left","fastball",-2.79051773237335,11,704
0.8,1.2,"left","barrel","left","sinker",-3.31622027320342,11,117
0.8,1.2,"left","barrel","left","slider",-4.04964772944357,11,150
0.8,1.2,"left","barrel","right","changeup",-2.18623404634212,11,39
0.8,1.2,"left","barrel","right","curveball",-4.61733320526622,11,186
0.8,1.2,"left","barrel","right","cutter",-2.57620442206074,11,679
0.8,1.2,"left","barrel","right","fastball",-2.35565617502667,11,3489
0.8,1.2,"left","barrel","right","sinker",-3.06881159456129,11,548
0.8,1.2,"left","barrel","right","slider",-3.75235162297909,11,327
0.8,1.2,"left","benefit","left","changeup",-2.39985954512917,11,8
0.8,1.2,"left","benefit","left","curveball",-3.32247959887468,11,65
0.8,1.2,"left","benefit","left","cutter",-0.530497968974806,11,104
0.8,1.2,"left","benefit","left","fastball",-1.34144334013427,11,704
0.8,1.2,"left","benefit","left","sinker",-2.50743138928554,11,117
0.8,1.2,"left","benefit","left","slider",-1.78914797698579,11,150
0.8,1.2,"left","benefit","right","changeup",-2.56600688142592,11,39
0.8,1.2,"left","benefit","right","curveball",-3.15797592326823,11,186
0.8,1.2,"left","benefit","right","cutter",0.59870187114077,11,679
0.8,1.2,"left","benefit","right","fastball",-0.600796443466128,11,3489
0.8,1.2,"left","benefit","right","sinker",-0.658694478639365,11,548
0.8,1.2,"left","benefit","right","slider",-1.10057903768951,11,327
0.8,1.2,"left","whiff","left","changeup",-5.07752679683235,11,8
0.8,1.2,"left","whiff","left","curveball",-0.454837253675061,11,65
0.8,1.2,"left","whiff","left","cutter",2.80757946602907,11,104
0.8,1.2,"left","whiff","left","fastball",1.10788177089267,11,704
0.8,1.2,"left","whiff","left","sinker",0.770823947270636,11,117
0.8,1.2,"left","whiff","left","slider",0.875329036917867,11,150
0.8,1.2,"left","whiff","right","changeup",-1.58640126011318,11,39
0.8,1.2,"left","whiff","right","curveball",-1.30920281751226,11,186
0.8,1.2,"left","whiff","right","cutter",1.89637107431999,11,679
0.8,1.2,"left","whiff","right","fastball",0.675133472437777,11,3489
0.8,1.2,"left","whiff","right","sinker",0.490066636947738,11,548
0.8,1.2,"left","whiff","right","slider",2.10606986435151,11,327
0.8,1.3,"left","barrel","left","changeup",13.9436611844543,11,8
0.8,1.3,"left","barrel","left","curveball",-1.90274587903583,11,65
0.8,1.3,"left","barrel","left","cutter",-9.9596151946592,11,104
0.8,1.3,"left","barrel","left","fastball",-3.03805278581608,11,704
0.8,1.3,"left","barrel","left","sinker",-3.61670423224118,11,117
0.8,1.3,"left","barrel","left","slider",-4.53238727301405,11,150
0.8,1.3,"left","barrel","right","changeup",-2.4587747466968,11,39
0.8,1.3,"left","barrel","right","curveball",-5.09305309496759,11,186
0.8,1.3,"left","barrel","right","cutter",-2.95010223180008,11,679
0.8,1.3,"left","barrel","right","fastball",-2.64931719641311,11,3489
0.8,1.3,"left","barrel","right","sinker",-3.46191759371715,11,548
0.8,1.3,"left","barrel","right","slider",-4.27335746209126,11,327
0.8,1.3,"left","benefit","left","changeup",-2.68505965297976,11,8
0.8,1.3,"left","benefit","left","curveball",-3.53742748774371,11,65
0.8,1.3,"left","benefit","left","cutter",-0.643813473124688,11,104
0.8,1.3,"left","benefit","left","fastball",-1.61797296320126,11,704
0.8,1.3,"left","benefit","left","sinker",-2.78287315230404,11,117
0.8,1.3,"left","benefit","left","slider",-2.0013102642661,11,150
0.8,1.3,"left","benefit","right","changeup",-2.78913869355221,11,39
0.8,1.3,"left","benefit","right","curveball",-3.34971602025076,11,186
0.8,1.3,"left","benefit","right","cutter",0.371280968864141,11,679
0.8,1.3,"left","benefit","right","fastball",-0.828503045514991,11,3489
0.8,1.3,"left","benefit","right","sinker",-0.938385847813856,11,548
0.8,1.3,"left","benefit","right","slider",-1.252126497691,11,327
0.8,1.3,"left","whiff","left","changeup",-5.66487447533779,11,8
0.8,1.3,"left","whiff","left","curveball",-0.67474999346041,11,65
0.8,1.3,"left","whiff","left","cutter",2.82034009149958,11,104
0.8,1.3,"left","whiff","left","fastball",1.06565738357169,11,704
0.8,1.3,"left","whiff","left","sinker",0.755931494901279,11,117
0.8,1.3,"left","whiff","left","slider",0.768823858953651,11,150
0.8,1.3,"left","whiff","right","changeup",-1.80181348823334,11,39
0.8,1.3,"left","whiff","right","curveball",-1.60531350470208,11,186
0.8,1.3,"left","whiff","right","cutter",1.90849049821462,11,679
0.8,1.3,"left","whiff","right","fastball",0.6182283131655,11,3489
0.8,1.3,"left","whiff","right","sinker",0.457305624821134,11,548
0.8,1.3,"left","whiff","right","slider",2.00612745346107,11,327
0.8,1.4,"left","barrel","left","changeup",13.2602709657719,11,8
0.8,1.4,"left","barrel","left","curveball",-2.13371103920911,11,65
0.8,1.4,"left","barrel","left","cutter",-11.286658171673,11,104
0.8,1.4,"left","barrel","left","fastball",-3.30539064353422,11,704
0.8,1.4,"left","barrel","left","sinker",-3.93594130855843,11,117
0.8,1.4,"left","barrel","left","slider",-5.05374598007017,11,150
0.8,1.4,"left","barrel","right","changeup",-2.75584159811199,11,39
0.8,1.4,"left","barrel","right","curveball",-5.59193591562827,11,186
0.8,1.4,"left","barrel","right","cutter",-3.3497902009966,11,679
0.8,1.4,"left","barrel","right","fastball",-2.96647109951046,11,3489
0.8,1.4,"left","barrel","right","sinker",-3.88647207280548,11,548
0.8,1.4,"left","barrel","right","slider",-4.82838779263771,11,327
0.8,1.4,"left","benefit","left","changeup",-2.98766987467649,11,8
0.8,1.4,"left","benefit","left","curveball",-3.75548191646932,11,65
0.8,1.4,"left","benefit","left","cutter",-0.766194217606561,11,104
0.8,1.4,"left","benefit","left","fastball",-1.92555649549288,11,704
0.8,1.4,"left","benefit","left","sinker",-3.08035025636402,11,117
0.8,1.4,"left","benefit","left","slider",-2.22462412366871,11,150
0.8,1.4,"left","benefit","right","changeup",-3.02726188190614,11,39
0.8,1.4,"left","benefit","right","curveball",-3.54397541366223,11,186
0.8,1.4,"left","benefit","right","cutter",0.112261280857748,11,679
0.8,1.4,"left","benefit","right","fastball",-1.08425708931639,11,3489
0.8,1.4,"left","benefit","right","sinker",-1.25232967212978,11,548
0.8,1.4,"left","benefit","right","slider",-1.41288688065262,11,327
0.8,1.4,"left","whiff","left","changeup",-6.27915953901683,11,8
0.8,1.4,"left","whiff","left","curveball",-0.912475928569251,11,65
0.8,1.4,"left","whiff","left","cutter",2.82012766338097,11,104
0.8,1.4,"left","whiff","left","fastball",1.00542241852094,11,704
