"term","estimate","std.error","statistic","p.value","Response","BHand","Pitch"
"zone11",-0.205040370175547,0.503793178434073,-0.406993145109405,0.684013022864161,"whiff","R","CH"
"zone12",-11.4961279318939,211.556306746249,-0.0543407479016113,0.956663685364865,"whiff","R","CH"
"zone13",-0.0742631721813925,0.375987807327468,-0.197514841529722,0.843424668343732,"whiff","R","CH"
"zone14",0.0481576722187606,0.383440773138047,0.125593509069581,0.900053701281737,"whiff","R","CH"
"dist_x",-0.284255282087299,0.0974804103448787,-2.91602467697484,0.00354522459355366,"whiff","R","CH"
"dist_z",-1.67437986400843,0.302461429565874,-5.53584589748083,0.0000000309729809539502,"whiff","R","CH"
"dist_prop",1.48208470978118,0.586100040800451,2.52872309607257,0.0114478305217369,"whiff","R","CH"
"I(dist_x^2)",-0.873218717995804,0.186443284097011,-4.68356220083234,0.00000281931846854212,"whiff","R","CH"
"I(dist_z^2)",-1.3771994363559,0.199234950623785,-6.91243896738006,0.0000000000047639098591987,"whiff","R","CH"
"pred",47.2245732730361,3.44409138624307,13.7117654489854,0.00000000000000000000000000000000000000000086331346521321,"whiff","R","CH"
"(Intercept)",-7.62652618403099,0.683479834576934,-11.158377757775,0.0000000000000000000000000000651698835735018,"Barrel","R","CH"
"pfx_x",-2.14114454069181,1.24026938460647,-1.72635442530993,0.0842836695468432,"Barrel","R","CH"
"pfx_z",1.89718884057631,0.731940933161691,2.59199718805343,0.00954205515173409,"Barrel","R","CH"
"pfx_total",-3.33885739628849,1.46443505556009,-2.27996276353238,0.0226098970348328,"Barrel","R","CH"
"dist_x",-1.54308939418921,0.329397659860554,-4.68457910369629,0.00000280535809618598,"Barrel","R","CH"
"I(dist_x^2)",-1.35999911167911,0.252712700894251,-5.38160174327054,0.0000000738259567102102,"Barrel","R","CH"
"I(dist_z^2)",-1.2605460673414,0.201259703800227,-6.2632809426801,0.000000000376960573251364,"Barrel","R","CH"
"pred",313.612668882372,25.4088551864515,12.3426524564395,0.0000000000000000000000000000000000533682709381138,"Barrel","R","CH"
"(Intercept)",-13.0325564848341,1.27556577627113,-10.2170791403108,0.00000000000000000000000166275644775281,"STRIKE","R","CH"
"pitch_speed",-0.0216912816273846,0.0104764120173703,-2.07048764323317,0.0384067020144449,"STRIKE","R","CH"
"pfx_x",0.428919873134111,0.26089389457627,1.64403951970873,0.100168039409679,"STRIKE","R","CH"
"pfx_z",-0.353614544210571,0.132308421013297,-2.6726533466455,0.00752539708750575,"STRIKE","R","CH"
"pfx_total",0.994999704071974,0.325030117604401,3.06125386596636,0.00220412126648598,"STRIKE","R","CH"
"zone1",-0.510796736694173,0.296216009822226,-1.72440624327067,0.0846345312859417,"STRIKE","R","CH"
"zone2",-0.582278488945696,0.291556923359785,-1.99713483815014,0.04581053732199,"STRIKE","R","CH"
"zone3",0.484104722557917,0.40607881597053,1.19214473525516,0.233204498619438,"STRIKE","R","CH"
"zone4",-1.06031920142301,0.246712357827709,-4.29779525743694,0.000017250539187575,"STRIKE","R","CH"
"zone6",-0.0999028404541675,0.255090866446056,-0.39163628963287,0.695326970303389,"STRIKE","R","CH"
"zone7",-0.450994691308265,0.257255980065803,-1.75309701719239,0.079585355464214,"STRIKE","R","CH"
"zone8",-0.411036765864841,0.218885131163716,-1.87786517832225,0.0603996110630635,"STRIKE","R","CH"
"zone9",-0.103941514799668,0.261589422138026,-0.397346016326392,0.691112318313044,"STRIKE","R","CH"
"zone11",-1.65472404072683,0.346081709316796,-4.78131029806066,0.00000174156299593557,"STRIKE","R","CH"
"zone12",-1.28271159700911,0.564350176604307,-2.27290014282831,0.0230321982016492,"STRIKE","R","CH"
"zone13",-0.417729621144471,0.288805292775512,-1.44640569821264,0.14806344455563,"STRIKE","R","CH"
"zone14",-0.580037535225631,0.292168292681751,-1.98528570606204,0.0471126934384086,"STRIKE","R","CH"
"dist_prop",2.97190003880617,0.444926020515004,6.67953750011335,0.0000000000239697501448684,"STRIKE","R","CH"
"I(dist_x^2)",-1.31612565960514,0.146779118449475,-8.96670911712951,0.000000000000000000305505581970815,"STRIKE","R","CH"
"I(dist_z^2)",-1.2197106304762,0.150027073608253,-8.12993682500987,0.000000000000000429514222541927,"STRIKE","R","CH"
"pred",46.3968251464894,3.33417211931259,13.9155458945098,0.0000000000000000000000000000000000000000000509692908423944,"STRIKE","R","CH"
"(Intercept)",-4.45059641919438,0.813041842308842,-5.47400661023271,0.0000000439972641395697,"whiff","L","CH"
"pitch_speed",-0.0354691467377286,0.00933859514893908,-3.79812446862075,0.000145795110172468,"whiff","L","CH"
"pfx_x",0.743362982989425,0.230069711041071,3.23103367073263,0.00123343409034754,"whiff","L","CH"
"pfx_z",-0.219832025177596,0.113999902532396,-1.92835274675015,0.0538112651127619,"whiff","L","CH"
"pfx_total",0.987669562972192,0.288379165358787,3.42489916614947,0.00061502763790522,"whiff","L","CH"
"zone1",0.0678187079491342,0.331643200630571,0.204492984690134,0.837968273577863,"whiff","L","CH"
"zone2",0.109314799437909,0.372372258174158,0.293563220777803,0.769091683566771,"whiff","L","CH"
"zone3",-0.90445803934154,1.05067884498464,-0.860832064582743,0.389330542258249,"whiff","L","CH"
"zone4",-0.588098593989296,0.210222350245796,-2.79750746436657,0.00514985772538527,"whiff","L","CH"
"zone6",-1.46095488634365,0.457874575146512,-3.19073162312226,0.00141913037178841,"whiff","L","CH"
"zone7",-0.467380790127569,0.229971103418794,-2.03234573030872,0.0421186679726235,"whiff","L","CH"
"zone8",-0.498638663269072,0.198165102402686,-2.51627888676282,0.0118601293111142,"whiff","L","CH"
"zone9",-0.991822356598837,0.278567701333976,-3.56043558477634,0.000370240128441324,"whiff","L","CH"
"zone11",-0.389164952834746,0.307719442843349,-1.26467456602298,0.205988010953593,"whiff","L","CH"
"zone12",-10.7620543787072,118.995169934828,-0.0904411026481279,0.927936695316969,"whiff","L","CH"
"zone13",-0.281821605206672,0.260954009244541,-1.07996656584255,0.28015706891061,"whiff","L","CH"
"zone14",-0.515453049530621,0.276425368766841,-1.86470963873578,0.0622221149834612,"whiff","L","CH"
"dist_x",-0.243797352966993,0.0892858646615862,-2.73052575445218,0.00632333921961385,"whiff","L","CH"
"dist_z",-1.26794840591947,0.164624515222366,-7.70206311135857,0.0000000000000133886727753339,"whiff","L","CH"
"dist_prop",1.11287552320077,0.39329983247246,2.82958555106605,0.0046608337180748,"whiff","L","CH"
"I(dist_x^2)",-0.67822149489658,0.121006005551627,-5.60485813745183,0.0000000208425602963828,"whiff","L","CH"
"I(dist_z^2)",-0.969459359199767,0.13131048352576,-7.38295475859386,0.000000000000154814645231689,"whiff","L","CH"
"release_spin_rate",0.000192065873763307,0.000114872304990515,1.67199460112832,0.0945253866859108,"whiff","L","CH"
"pred",31.5892193910049,1.726241892351,18.2994165133966,0.00000000000000000000000000000000000000000000000000000000000000000000000000836398349890925,"whiff","L","CH"
"(Intercept)",-4.86440184844851,0.250280420638181,-19.4358065886455,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000384325845880697,"Barrel","L","CH"
"pfx_z",0.324878021812432,0.186111981875003,1.74560508431224,0.0808795981712683,"Barrel","L","CH"
"I(dist_x^2)",-1.60917881538653,0.176769723364084,-9.10324904492941,0.0000000000000000000876690971213135,"Barrel","L","CH"
"I(dist_z^2)",-1.50102451644682,0.159428350385293,-9.41504138266042,0.00000000000000000000472896078758216,"Barrel","L","CH"
"pred",128.28555689194,9.81839863349559,13.0658330019615,0.00000000000000000000000000000000000000516165012537743,"Barrel","L","CH"
"(Intercept)",-4.59445792843847,0.66070676545884,-6.95385331077662,0.00000000000355441204038406,"STRIKE","L","CH"
"pitch_speed",-0.0281942799653575,0.00725356911480598,-3.88695268758209,0.000101510529611564,"STRIKE","L","CH"
"pfx_total",0.188335074358962,0.0844811033330918,2.22931598817306,0.0257928875929117,"STRIKE","L","CH"
"zone1",-0.0570809160787048,0.201415404269857,-0.283398959903918,0.776871025597843,"STRIKE","L","CH"
"zone2",0.35831285030718,0.203080882049062,1.76438494205779,0.0776671916116758,"STRIKE","L","CH"
"zone3",1.23346480053062,0.364545688936419,3.38356710273908,0.000715507205635694,"STRIKE","L","CH"
"zone4",-0.840883953261931,0.148474237666232,-5.66350072901017,0.0000000148315540266408,"STRIKE","L","CH"
"zone6",0.39744927898853,0.203446120339885,1.95358495076995,0.0507503218166799,"STRIKE","L","CH"
"zone7",-0.694078867156389,0.167190074630166,-4.15143583548084,0.0000330395898915876,"STRIKE","L","CH"
"zone8",-0.536591767160447,0.141661509061609,-3.78784449435083,0.000151959905821253,"STRIKE","L","CH"
"zone9",-0.00875843691352774,0.189609562766053,-0.0461919577565516,0.963157252414881,"STRIKE","L","CH"
"zone11",-1.50789332706424,0.217627164967394,-6.92879185045746,0.00000000000424449774640815,"STRIKE","L","CH"
"zone12",-1.08737138620318,0.48062609838965,-2.2624060363065,0.0236723283304216,"STRIKE","L","CH"
"zone13",-0.983774778184143,0.189595962239929,-5.18879604059922,0.000000211658065509678,"STRIKE","L","CH"
"zone14",-1.36303822903789,0.203533019718183,-6.69688992442203,0.000000000021290186450886,"STRIKE","L","CH"
"dist_x",-0.108982036350209,0.0730994559826666,-1.49087342559773,0.135994729551423,"STRIKE","L","CH"
"dist_z",-0.220725005210832,0.0863435114035841,-2.55635891594826,0.010577395443587,"STRIKE","L","CH"
"dist_prop",2.33846545280108,0.286373690098092,8.16578314858492,0.000000000000000319356514569419,"STRIKE","L","CH"
"I(dist_x^2)",-1.16005412575778,0.0958921443835161,-12.0974886234497,0.00000000000000000000000000000000108891668940762,"STRIKE","L","CH"
"I(dist_z^2)",-1.0588230541466,0.0989640414578296,-10.6990684550589,0.0000000000000000000000000102806523203433,"STRIKE","L","CH"
"release_spin_rate",0.000218444425247237,0.0000906259988024336,2.41039467850115,0.0159352715143424,"STRIKE","L","CH"
"pred",19.3284531853204,1.18262148282154,16.3437359003541,0.00000000000000000000000000000000000000000000000000000000000482064953575149,"STRIKE","L","CH"
"(Intercept)",-12.2772328890417,0.70312263020698,-17.4610122923047,0.00000000000000000000000000000000000000000000000000000000000000000002838557138783,"whiff","R","CU"
"pfx_z",0.590294716867199,0.0979297792653212,6.02773457977387,0.00000000166273816107128,"whiff","R","CU"
"pfx_total",0.416185553919491,0.128336031946172,3.24293612330208,0.00118304731542495,"whiff","R","CU"
"zone1",-0.797201564277778,0.586587172020889,-1.35905045712351,0.174130600395932,"whiff","R","CU"
"zone2",-0.378660805407799,0.453879963178426,-0.834275218399414,0.404125913194951,"whiff","R","CU"
"zone3",-0.438113838347831,0.541980849392068,-0.808356676881216,0.418885284095474,"whiff","R","CU"
"zone4",-0.953515213834806,0.468951387062859,-2.03329223484522,0.04202300722823,"whiff","R","CU"
"zone6",-0.429234365589238,0.342913907909345,-1.25172632456399,0.210669604364589,"whiff","R","CU"
"zone7",-0.37170799580219,0.426591147793713,-0.871344840896551,0.383565893634808,"whiff","R","CU"
"zone8",0.209671895607151,0.320074520199308,0.655072123443595,0.512421319143446,"whiff","R","CU"
"zone9",-0.0108188549235534,0.375216052552105,-0.0288336675629062,0.976997249203693,"whiff","R","CU"
"zone11",-1.08229001144061,0.710592329444954,-1.52308147244706,0.127738323531667,"whiff","R","CU"
"zone12",-0.831510997783351,0.584984036751108,-1.42142510828399,0.155193211411289,"whiff","R","CU"
"zone13",0.497681534539938,0.44704235737505,1.11327601586175,0.265589903900967,"whiff","R","CU"
"zone14",0.167277103350991,0.427290560112557,0.391483264472136,0.69544005662941,"whiff","R","CU"
"dist_x",0.31620077330844,0.126302618614425,2.50351716201335,0.0122965716549224,"whiff","R","CU"
"dist_z",-0.445034174343601,0.218871969502834,-2.03330821829078,0.0420213934030074,"whiff","R","CU"
"dist_prop",1.94450342511013,0.586883559122597,3.31326954876229,0.00092212063452445,"whiff","R","CU"
"I(dist_x^2)",-0.852893750735663,0.177998727508403,-4.79157217961234,0.00000165479466687998,"whiff","R","CU"
"I(dist_z^2)",-0.755156919504883,0.192369063913713,-3.92556320720886,0.0000865270446836727,"whiff","R","CU"
"release_spin_rate",0.000265023493313039,0.000167780109915423,1.57958826851786,0.114201187611397,"whiff","R","CU"
"pred",75.7284341103179,4.9114561950359,15.4187334882184,0.0000000000000000000000000000000000000000000000000000122482891631109,"whiff","R","CU"
"(Intercept)",-11.050620311807,0.956079169499906,-11.5582690893551,0.00000000000000000000000000000067046613926528,"Barrel","R","CU"
"pfx_total",0.798042357012427,0.286922522012829,2.78138624815498,0.00541272957636801,"Barrel","R","CU"
"zone1",-1.66487493039581,1.15870416253364,-1.43684210709606,0.150762862880468,"Barrel","R","CU"
"zone2",-1.40259114719362,0.745733383979108,-1.88082118532715,0.0599962472875964,"Barrel","R","CU"
"zone3",0.217788973518155,0.809881606806215,0.268914581696713,0.787995415597812,"Barrel","R","CU"
"zone4",-0.440188853394368,0.587714829031942,-0.748983744581411,0.453867003057355,"Barrel","R","CU"
"zone6",-0.0507587197664455,0.543780315026481,-0.0933441655827017,0.925630146162616,"Barrel","R","CU"
"zone7",0.725062123564713,0.619487774531893,1.17042200568461,0.241831184248104,"Barrel","R","CU"
"zone8",-0.739372954660848,0.547287840832102,-1.35097639577868,0.176702994042953,"Barrel","R","CU"
"zone9",-0.681749653966963,0.67013710799506,-1.01732861206067,0.308997129770561,"Barrel","R","CU"
"zone11",0.0766124579441777,1.25708412328827,0.0609445752474985,0.951403349486472,"Barrel","R","CU"
"zone12",-12.692454455586,676.230547689447,-0.0187694189488388,0.985025049667566,"Barrel","R","CU"
"zone13",1.52673872876991,0.921448303498813,1.65689027042837,0.0975416618143848,"Barrel","R","CU"
"zone14",-0.819315995688224,1.25425823537287,-0.653227519327117,0.513609611468216,"Barrel","R","CU"
"dist_prop",3.24594555450494,2.20551523652379,1.47174025404649,0.141091032911656,"Barrel","R","CU"
"I(dist_x^2)",-3.65692909832503,1.3403520741788,-2.72833471799977,0.00636549809407648,"Barrel","R","CU"
"I(dist_z^2)",-3.18019056027804,1.30339200000215,-2.43993407990289,0.014689942220615,"Barrel","R","CU"
"pred",467.322525460229,39.1695993080706,11.9307456219993,0.0000000000000000000000000000000081837169911605,"Barrel","R","CU"
"(Intercept)",-15.9329284239091,1.05099450389367,-15.1598589382548,0.0000000000000000000000000000000000000000000000000006520923678411,"STRIKE","R","CU"
"pfx_z",0.11054223510776,0.062406260054875,1.77133247546893,0.076505430090087,"STRIKE","R","CU"
"zone1",0.441424577333776,0.235188292466107,1.87689860198883,0.0605319925278503,"STRIKE","R","CU"
"zone2",0.479925675616995,0.187995920644857,2.55285154045243,0.0106845027139081,"STRIKE","R","CU"
"zone3",0.0362211300392549,0.256947054137256,0.140967290560593,0.887895782613588,"STRIKE","R","CU"
"zone4",0.407312859872861,0.195393393416927,2.08457846373415,0.0371075810635139,"STRIKE","R","CU"
"zone6",-0.241589805929126,0.182325943996884,-1.32504349426681,0.185156725828153,"STRIKE","R","CU"
"zone7",-0.242164724702124,0.222961076321042,-1.08613004878677,0.27742145976349,"STRIKE","R","CU"
"zone8",-0.560580251863124,0.169813209968137,-3.30115808992897,0.000962866120337182,"STRIKE","R","CU"
"zone9",-0.61458601888189,0.208813426607804,-2.94323037012467,0.00324806620276941,"STRIKE","R","CU"
"zone11",-1.57188137173514,0.295827036322454,-5.31351492167802,0.000000107530626181557,"STRIKE","R","CU"
"zone12",-1.24662329113579,0.289687953580129,-4.3033314838581,0.0000168248829730979,"STRIKE","R","CU"
"zone13",-0.771536644401375,0.257483442968088,-2.99645148250172,0.00273141699286042,"STRIKE","R","CU"
"zone14",-0.970727806670451,0.243666799348833,-3.9838328786055,0.0000678125702676241,"STRIKE","R","CU"
"dist_x",0.278435980071329,0.0851637568876071,3.26941870869774,0.00107768698541155,"STRIKE","R","CU"
"dist_prop",1.74189338605587,0.346744455404473,5.02356521901402,0.000000507209897423416,"STRIKE","R","CU"
"I(dist_x^2)",-0.926122792103699,0.118416707326166,-7.82087944358049,0.00000000000000524555633629209,"STRIKE","R","CU"
"I(dist_z^2)",-0.713932338946208,0.116675063556962,-6.11897964467498,0.000000000941764322518038,"STRIKE","R","CU"
"release_spin_rate",0.000233090517679306,0.000106270772488237,2.19336429219151,0.028281142869426,"STRIKE","R","CU"
"pred",40.7193932409134,2.82555176414817,14.411129803948,0.0000000000000000000000000000000000000000000000440445989571463,"STRIKE","R","CU"
"(Intercept)",-14.9930571827133,1.02637095625435,-14.6078346151075,0.00000000000000000000000000000000000000000000000250349168481615,"whiff","L","CU"
"pitch_speed",0.0407370724094431,0.0107854086980915,3.77705412467601,0.000158694254724039,"whiff","L","CU"
"zone1",0.567347285541935,0.498123017152566,1.13897022624065,0.254715572762586,"whiff","L","CU"
"zone2",0.11067193983925,0.510520280062341,0.216782651270457,0.828377732751734,"whiff","L","CU"
"zone3",1.0865492157144,0.541809853869506,2.00540689312767,0.0449195653953417,"whiff","L","CU"
"zone4",-0.34326409508883,0.314076647107942,-1.09293097162635,0.274424108590744,"whiff","L","CU"
"zone6",-0.72266005321498,0.335756495771212,-2.15233379641718,0.0313710738237411,"whiff","L","CU"
"zone7",-0.66593953504534,0.347257704710468,-1.91770989098882,0.0551478068712855,"whiff","L","CU"
"zone8",-0.481357659660142,0.279316703486385,-1.72334004251058,0.0848270505750074,"whiff","L","CU"
"zone9",-0.656376386556475,0.336405164150122,-1.95114836662723,0.0510393990668004,"whiff","L","CU"
"zone11",0.175890260842927,0.562264097361616,0.31282499037068,0.75441362802646,"whiff","L","CU"
"zone12",0.192270689648724,0.671366173555322,0.286387216428443,0.774581564675397,"whiff","L","CU"
"zone13",-0.0151418709444533,0.378017942907674,-0.0400559582647945,0.968048513813067,"whiff","L","CU"
"zone14",-0.1365437054366,0.376953053561252,-0.362230002241944,0.71718016118229,"whiff","L","CU"
"dist_x",0.467480002448695,0.101379183401569,4.61120307703584,0.00000400345192444954,"whiff","L","CU"
"dist_z",-1.53272889612181,0.268632065405013,-5.70568109138772,0.0000000115878781759584,"whiff","L","CU"
"dist_prop",1.79428261768229,0.57284123900246,3.13225112913805,0.00173471426368683,"whiff","L","CU"
"I(dist_x^2)",-1.00296283297105,0.186606918463934,-5.37473552013504,0.0000000766951741880708,"whiff","L","CU"
"I(dist_z^2)",-1.24300593264441,0.186421931118922,-6.66770226648642,0.0000000000259839225184457,"whiff","L","CU"
"release_spin_rate",0.000513636202941701,0.000131714585943972,3.89961521163789,0.0000963456834277935,"whiff","L","CU"
"pred",68.2855288729939,4.46520338267741,15.292814911389,0.0000000000000000000000000000000000000000000000000000853786016512,"whiff","L","CU"
"(Intercept)",-6.76277174080083,0.502562923385008,-13.4565671801856,0.0000000000000000000000000000000000000000281702642291248,"Barrel","L","CU"
"pfx_total",-0.772834338572302,0.244143101231975,-3.16549734427264,0.00154818075107915,"Barrel","L","CU"
"dist_z",-1.09124671890136,0.358067117465924,-3.04760383088015,0.00230673819229497,"Barrel","L","CU"
"I(dist_x^2)",-1.63650559530205,0.304588294661561,-5.37284466929509,0.0000000775040905715781,"Barrel","L","CU"
"I(dist_z^2)",-1.76816865801289,0.332592398704558,-5.31632311772571,0.00000010588505365043,"Barrel","L","CU"
"pred",327.350165314751,27.4226628700132,11.9372129127806,0.00000000000000000000000000000000757180414132035,"Barrel","L","CU"
"(Intercept)",-10.8053913270404,0.669113884243293,-16.148807522146,0.000000000000000000000000000000000000000000000000000000000115778318577216,"STRIKE","L","CU"
"pfx_total",-0.190133768429843,0.0645667692516342,-2.94476199806188,0.00323203175985361,"STRIKE","L","CU"
"zone1",0.882286169670767,0.205479160332656,4.29379878836573,0.0000175641667041364,"STRIKE","L","CU"
"zone2",0.512424685077892,0.184006265285569,2.78482194224546,0.00535571243142012,"STRIKE","L","CU"
"zone3",0.38342060599902,0.27786788979217,1.3798665484011,0.167627737903738,"STRIKE","L","CU"
"zone4",0.249128250147391,0.144949328066391,1.71872649201438,0.085664185824726,"STRIKE","L","CU"
"zone6",-0.263146241288545,0.160909111933038,-1.63537190732898,0.1019711078163,"STRIKE","L","CU"
"zone7",-0.184847063508141,0.175291448460613,-1.05451272798213,0.291648236434661,"STRIKE","L","CU"
"zone8",-0.802832673469599,0.143475464093769,-5.5956095248795,0.0000000219848005652578,"STRIKE","L","CU"
"zone9",-0.940680826142998,0.184873537056649,-5.08823945881857,0.000000361402856768322,"STRIKE","L","CU"
"zone11",-0.926428401130124,0.240683978712469,-3.84914860592725,0.000118529085931965,"STRIKE","L","CU"
"zone12",-1.73198520722715,0.354338439186221,-4.88794049893331,0.00000101896314756803,"STRIKE","L","CU"
"zone13",-1.12914097383934,0.203278323758028,-5.55465508060474,0.0000000278160465732708,"STRIKE","L","CU"
"zone14",-1.14801049568321,0.210683219747962,-5.44898875694309,0.0000000506570151412354,"STRIKE","L","CU"
"dist_x",0.166701805489312,0.0640001002891401,2.60471162914097,0.00919516148731341,"STRIKE","L","CU"
"dist_z",-0.215033413089217,0.0849473308944384,-2.53137339131271,0.0113616827158142,"STRIKE","L","CU"
"dist_prop",1.63204785604105,0.298303475668521,5.47109902887825,0.0000000447253282339428,"STRIKE","L","CU"
"I(dist_x^2)",-1.01318040580383,0.105894036999672,-9.56787024567744,0.00000000000000000000109130490185254,"STRIKE","L","CU"
"I(dist_z^2)",-0.822609122977012,0.105382638154621,-7.80592645412854,0.00000000000000590660194345525,"STRIKE","L","CU"
"release_spin_rate",0.000228851313727852,0.0000937355783486083,2.44145625129383,0.0146281606060449,"STRIKE","L","CU"
"pred",27.8260420714063,1.72577597149349,16.1237857816073,0.000000000000000000000000000000000000000000000000000000000173638318342666,"STRIKE","L","CU"
