"","x","z","phand","response","bhand","pitch","pred"
"111587",0.7,0.6,"left","benefit","left","sinker",-1.15443362893866
"111588",0.7,0.6,"left","benefit","left","slider",-0.696899487647647
"111589",0.7,0.6,"left","benefit","right","changeup",-1.35396870971878
"111590",0.7,0.6,"left","benefit","right","curveball",-1.96556749229834
"111591",0.7,0.6,"left","benefit","right","cutter",1.36075967569864
"111592",0.7,0.6,"left","benefit","right","fastball",0.302648953725792
"111593",0.7,0.6,"left","benefit","right","sinker",0.460883544467195
"111594",0.7,0.6,"left","benefit","right","slider",-0.350370101491578
"111595",0.7,0.6,"left","whiff","left","changeup",-2.08854674452942
"111596",0.7,0.6,"left","whiff","left","curveball",0.48531044387918
"111597",0.7,0.6,"left","whiff","left","cutter",2.38863096324602
"111598",0.7,0.6,"left","whiff","left","fastball",1.06837477369836
"111599",0.7,0.6,"left","whiff","left","sinker",0.710331909984871
"111600",0.7,0.6,"left","whiff","left","slider",1.19419359098476
"111601",0.7,0.6,"left","whiff","right","changeup",-0.521901600731016
"111602",0.7,0.6,"left","whiff","right","curveball",0.0454325357345946
"111603",0.7,0.6,"left","whiff","right","cutter",1.60641192605128
"111604",0.7,0.6,"left","whiff","right","fastball",0.734701050306094
"111605",0.7,0.6,"left","whiff","right","sinker",0.52101375185582
"111606",0.7,0.6,"left","whiff","right","slider",2.21822418940498
"111607",0.7,0.7,"left","barrel","left","changeup",14.5339181664103
"111608",0.7,0.7,"left","barrel","left","curveball",-0.769107088468091
"111609",0.7,0.7,"left","barrel","left","cutter",-3.90072597554733
"111610",0.7,0.7,"left","barrel","left","fastball",-1.57024454352087
"111611",0.7,0.7,"left","barrel","left","sinker",-1.87748364279097
"111612",0.7,0.7,"left","barrel","left","slider",-1.91779966110755
"111613",0.7,0.7,"left","barrel","right","changeup",-0.997176226537547
"111614",0.7,0.7,"left","barrel","right","curveball",-2.51962117725065
"111615",0.7,0.7,"left","barrel","right","cutter",-1.01563191095549
"111616",0.7,0.7,"left","barrel","right","fastball",-1.08407975660802
"111617",0.7,0.7,"left","barrel","right","sinker",-1.38644917915413
"111618",0.7,0.7,"left","barrel","right","slider",-1.56269369291055
"111619",0.7,0.7,"left","benefit","left","changeup",-1.1563902922587
"111620",0.7,0.7,"left","benefit","left","curveball",-2.19402111831614
"111621",0.7,0.7,"left","benefit","left","cutter",-0.0580402125426595
"111622",0.7,0.7,"left","benefit","left","fastball",-0.250792897805106
"111623",0.7,0.7,"left","benefit","left","sinker",-1.29766334570828
"111624",0.7,0.7,"left","benefit","left","slider",-0.84215234219413
"111625",0.7,0.7,"left","benefit","right","changeup",-1.48715226447928
"111626",0.7,0.7,"left","benefit","right","curveball",-2.13155814771552
"111627",0.7,0.7,"left","benefit","right","cutter",1.30828069027971
"111628",0.7,0.7,"left","benefit","right","fastball",0.235727298195258
"111629",0.7,0.7,"left","benefit","right","sinker",0.373726064554012
"111630",0.7,0.7,"left","benefit","right","slider",-0.446640023732342
"111631",0.7,0.7,"left","whiff","left","changeup",-2.51427011199323
"111632",0.7,0.7,"left","whiff","left","curveball",0.361952872290594
"111633",0.7,0.7,"left","whiff","left","cutter",2.46393560872718
"111634",0.7,0.7,"left","whiff","left","fastball",1.125291059291
"111635",0.7,0.7,"left","whiff","left","sinker",0.747437424317757
"111636",0.7,0.7,"left","whiff","left","slider",1.1645969526731
"111637",0.7,0.7,"left","whiff","right","changeup",-0.651894048874363
"111638",0.7,0.7,"left","whiff","right","curveball",-0.138868029410027
"111639",0.7,0.7,"left","whiff","right","cutter",1.66947554303208
"111640",0.7,0.7,"left","whiff","right","fastball",0.787771227507494
"111641",0.7,0.7,"left","whiff","right","sinker",0.566972251164293
"111642",0.7,0.7,"left","whiff","right","slider",2.22386443277307
"111643",0.7,0.8,"left","barrel","left","changeup",14.7499070875997
"111644",0.7,0.8,"left","barrel","left","curveball",-0.897421066342137
"111645",0.7,0.8,"left","barrel","left","cutter",-4.48954565831354
"111646",0.7,0.8,"left","barrel","left","fastball",-1.71876557558651
"111647",0.7,0.8,"left","barrel","left","sinker",-2.08420201543131
"111648",0.7,0.8,"left","barrel","left","slider",-2.20744338724984
"111649",0.7,0.8,"left","barrel","right","changeup",-1.14708617158974
"111650",0.7,0.8,"left","barrel","right","curveball",-2.87586612003493
"111651",0.7,0.8,"left","barrel","right","cutter",-1.26057892340896
"111652",0.7,0.8,"left","barrel","right","fastball",-1.26027636943988
"111653",0.7,0.8,"left","barrel","right","sinker",-1.62231277864764
"111654",0.7,0.8,"left","barrel","right","slider",-1.91357707485128
"111655",0.7,0.8,"left","benefit","left","changeup",-1.35453983087858
"111656",0.7,0.8,"left","benefit","left","curveball",-2.38977747276422
"111657",0.7,0.8,"left","benefit","left","cutter",-0.126029515032589
"111658",0.7,0.8,"left","benefit","left","fastball",-0.37482829818828
"111659",0.7,0.8,"left","benefit","left","sinker",-1.46292840351938
"111660",0.7,0.8,"left","benefit","left","slider",-0.998556768862917
"111661",0.7,0.8,"left","benefit","right","changeup",-1.63532719546741
"111662",0.7,0.8,"left","benefit","right","curveball",-2.30650938106676
"111663",0.7,0.8,"left","benefit","right","cutter",1.23307755726657
"111664",0.7,0.8,"left","benefit","right","fastball",0.145301104395851
"111665",0.7,0.8,"left","benefit","right","sinker",0.260179201227591
"111666",0.7,0.8,"left","benefit","right","slider",-0.552122868933228
"111667",0.7,0.8,"left","whiff","left","changeup",-2.96693086463064
"111668",0.7,0.8,"left","whiff","left","curveball",0.227035812537403
"111669",0.7,0.8,"left","whiff","left","cutter",2.53553163768273
"111670",0.7,0.8,"left","whiff","left","fastball",1.16960169907292
"111671",0.7,0.8,"left","whiff","left","sinker",0.780262604762573
"111672",0.7,0.8,"left","whiff","left","slider",1.12776209753379
"111673",0.7,0.8,"left","whiff","right","changeup",-0.79356609763817
"111674",0.7,0.8,"left","whiff","right","curveball",-0.337940084343119
"111675",0.7,0.8,"left","whiff","right","cutter",1.72959936291334
"111676",0.7,0.8,"left","whiff","right","fastball",0.825790324128333
"111677",0.7,0.8,"left","whiff","right","sinker",0.604005429150294
"111678",0.7,0.8,"left","whiff","right","slider",2.22018620420131
"111679",0.7,0.9,"left","barrel","left","changeup",14.861643270017
"111680",0.7,0.9,"left","barrel","left","curveball",-1.04284357459939
"111681",0.7,0.9,"left","barrel","left","cutter",-5.20140255678769
"111682",0.7,0.9,"left","barrel","left","fastball",-1.88708941192756
"111683",0.7,0.9,"left","barrel","left","sinker",-2.30967350535114
"111684",0.7,0.9,"left","barrel","left","slider",-2.53570627687777
"111685",0.7,0.9,"left","barrel","right","changeup",-1.32152226770243
"111686",0.7,0.9,"left","barrel","right","curveball",-3.25921986395389
"111687",0.7,0.9,"left","barrel","right","cutter",-1.5313160953196
"111688",0.7,0.9,"left","barrel","right","fastball",-1.45996586398266
"111689",0.7,0.9,"left","barrel","right","sinker",-1.88962485807363
"111690",0.7,0.9,"left","barrel","right","slider",-2.29848494822629
"111691",0.7,0.9,"left","benefit","left","changeup",-1.5700994833446
"111692",0.7,0.9,"left","benefit","left","curveball",-2.59258466658711
"111693",0.7,0.9,"left","benefit","left","cutter",-0.203084057854509
"111694",0.7,0.9,"left","benefit","left","fastball",-0.526925752057327
"111695",0.7,0.9,"left","benefit","left","sinker",-1.65022880237196
"111696",0.7,0.9,"left","benefit","left","slider",-1.16611276765401
"111697",0.7,0.9,"left","benefit","right","changeup",-1.79849350268318
"111698",0.7,0.9,"left","benefit","right","curveball",-2.48849938430063
"111699",0.7,0.9,"left","benefit","right","cutter",1.13250245712065
"111700",0.7,0.9,"left","benefit","right","fastball",0.0300149606001172
"111701",0.7,0.9,"left","benefit","right","sinker",0.117896943908459
"111702",0.7,0.9,"left","benefit","right","slider",-0.666818637094234
"111703",0.7,0.9,"left","whiff","left","changeup",-3.44652900244165
"111704",0.7,0.9,"left","whiff","left","curveball",0.0786934208803105
"111705",0.7,0.9,"left","whiff","left","cutter",2.60065493093442
"111706",0.7,0.9,"left","whiff","left","fastball",1.1996940882121
"111707",0.7,0.9,"left","whiff","left","sinker",0.807002133146806
"111708",0.7,0.9,"left","whiff","left","slider",1.08139229497999
"111709",0.7,0.9,"left","whiff","right","changeup",-0.94797024543201
"111710",0.7,0.9,"left","whiff","right","curveball",-0.553373896192787
"111711",0.7,0.9,"left","whiff","right","cutter",1.78449858000717
"111712",0.7,0.9,"left","whiff","right","fastball",0.847409024651202
"111713",0.7,0.9,"left","whiff","right","sinker",0.630386748380788
"111714",0.7,0.9,"left","whiff","right","slider",2.20378193533421
"111715",0.7,1,"left","barrel","left","changeup",14.8508297277284
"111716",0.7,1,"left","barrel","left","curveball",-1.20537461323985
"111717",0.7,1,"left","barrel","left","cutter",-6.03629667096978
"111718",0.7,1,"left","barrel","left","fastball",-2.07521605254403
"111719",0.7,1,"left","barrel","left","sinker",-2.55389811255045
"111720",0.7,1,"left","barrel","left","slider",-2.90258832999133
"111721",0.7,1,"left","barrel","right","changeup",-1.52048451487562
"111722",0.7,1,"left","barrel","right","curveball",-3.66834519563947
"111723",0.7,1,"left","barrel","right","cutter",-1.82784342668742
"111724",0.7,1,"left","barrel","right","fastball",-1.68314824023635
"111725",0.7,1,"left","barrel","right","sinker",-2.18838541743208
"111726",0.7,1,"left","barrel","right","slider",-2.7174173130356
"111727",0.7,1,"left","benefit","left","changeup",-1.80306924965676
"111728",0.7,1,"left","benefit","left","curveball",-2.80110601869572
"111729",0.7,1,"left","benefit","left","cutter",-0.289203841008419
"111730",0.7,1,"left","benefit","left","fastball",-0.708099167450618
"111731",0.7,1,"left","benefit","left","sinker",-1.85956454226601
"111732",0.7,1,"left","benefit","left","slider",-1.3448203385674
"111733",0.7,1,"left","benefit","right","changeup",-1.97665118612658
"111734",0.7,1,"left","benefit","right","curveball",-2.67599655600848
"111735",0.7,1,"left","benefit","right","cutter",1.0044451873522
"111736",0.7,1,"left","benefit","right","fastball",-0.111211340192564
"111737",0.7,1,"left","benefit","right","sinker",-0.0549903806548042
"111738",0.7,1,"left","benefit","right","slider",-0.790727328215361
"111739",0.7,1,"left","whiff","left","changeup",-3.95306452542627
"111740",0.7,1,"left","whiff","left","curveball",-0.084561302850763
"111741",0.7,1,"left","whiff","left","cutter",2.65710259999721
"111742",0.7,1,"left","whiff","left","fastball",1.21428304745745
"111743",0.7,1,"left","whiff","left","sinker",0.826217245669909
"111744",0.7,1,"left","whiff","left","slider",1.02365714587305
"111745",0.7,1,"left","whiff","right","changeup",-1.11594528988994
"111746",0.7,1,"left","whiff","right","curveball",-0.786436841985391
"111747",0.7,1,"left","whiff","right","cutter",1.83235229882542
"111748",0.7,1,"left","whiff","right","fastball",0.851551980502355
"111749",0.7,1,"left","whiff","right","sinker",0.644740230041207
"111750",0.7,1,"left","whiff","right","slider",2.17193593534652
"111751",0.7,1.1,"left","barrel","left","changeup",14.7029858398328
"111752",0.7,1.1,"left","barrel","left","curveball",-1.38501418226351
"111753",0.7,1.1,"left","barrel","left","cutter",-6.9942280008598
"111754",0.7,1.1,"left","barrel","left","fastball",-2.28314549743592
"111755",0.7,1.1,"left","barrel","left","sinker",-2.81687583702925
"111756",0.7,1.1,"left","barrel","left","slider",-3.30808954659054
"111757",0.7,1.1,"left","barrel","right","changeup",-1.7439729131093
"111758",0.7,1.1,"left","barrel","right","curveball",-4.10218381620483
"111759",0.7,1.1,"left","barrel","right","cutter",-2.15016091751241
"111760",0.7,1.1,"left","barrel","right","fastball",-1.92982349820096
"111761",0.7,1.1,"left","barrel","right","sinker",-2.51859445672301
"111762",0.7,1.1,"left","barrel","right","slider",-3.17037416927919
"111763",0.7,1.1,"left","benefit","left","changeup",-2.05344912981506
"111764",0.7,1.1,"left","benefit","left","curveball",-3.01428365146003
"111765",0.7,1.1,"left","benefit","left","cutter",-0.38438886449432
"111766",0.7,1.1,"left","benefit","left","fastball",-0.919150972592394
"111767",0.7,1.1,"left","benefit","left","sinker",-2.09093562320155
"111768",0.7,1.1,"left","benefit","left","slider",-1.5346794816031
"111769",0.7,1.1,"left","benefit","right","changeup",-2.16980024579761
"111770",0.7,1.1,"left","benefit","right","curveball",-2.86778875450484
"111771",0.7,1.1,"left","benefit","right","cutter",0.847235689166356
"111772",0.7,1.1,"left","benefit","right","fastball",-0.279232696604669
"111773",0.7,1.1,"left","benefit","right","sinker",-0.259962471340465
"111774",0.7,1.1,"left","benefit","right","slider",-0.92384894229661
"111775",0.7,1.1,"left","whiff","left","changeup",-4.4865374335845
"111776",0.7,1.1,"left","whiff","left","curveball",-0.263905201979635
"111777",0.7,1.1,"left","whiff","left","cutter",2.70313123242305
"111778",0.7,1.1,"left","whiff","left","fastball",1.21235145882073
"111779",0.7,1.1,"left","whiff","left","sinker",0.83676927428914
"111780",0.7,1.1,"left","whiff","left","slider",0.95310803369659
"111781",0.7,1.1,"left","whiff","right","changeup",-1.29815507316581
"111782",0.7,1.1,"left","whiff","right","curveball",-1.03813195065277
"111783",0.7,1.1,"left","whiff","right","cutter",1.87171942424132
"111784",0.7,1.1,"left","whiff","right","fastball",0.837368138120908
"111785",0.7,1.1,"left","whiff","right","sinker",0.645976895452045
"111786",0.7,1.1,"left","whiff","right","slider",2.12249894919339
"111787",0.7,1.2,"left","barrel","left","changeup",14.4066643297494
"111788",0.7,1.2,"left","barrel","left","curveball",-1.58176228167038
"111789",0.7,1.2,"left","barrel","left","cutter",-8.07519654645777
"111790",0.7,1.2,"left","barrel","left","fastball",-2.51087774660322
"111791",0.7,1.2,"left","barrel","left","sinker",-3.09860667878753
"111792",0.7,1.2,"left","barrel","left","slider",-3.75220992667538
"111793",0.7,1.2,"left","barrel","right","changeup",-1.99198746240349
"111794",0.7,1.2,"left","barrel","right","curveball",-4.55989911511057
"111795",0.7,1.2,"left","barrel","right","cutter",-2.49826856779457
"111796",0.7,1.2,"left","barrel","right","fastball",-2.19999163787648
"111797",0.7,1.2,"left","barrel","right","sinker",-2.8802519759464
"111798",0.7,1.2,"left","barrel","right","slider",-3.65735551695707
"111799",0.7,1.2,"left","benefit","left","changeup",-2.32123912381951
"111800",0.7,1.2,"left","benefit","left","curveball",-3.23128128735422
"111801",0.7,1.2,"left","benefit","left","cutter",-0.488639128312212
"111802",0.7,1.2,"left","benefit","left","fastball",-1.16071550615377
"111803",0.7,1.2,"left","benefit","left","sinker",-2.34434204517857
"111804",0.7,1.2,"left","benefit","left","slider",-1.7356901967611
"111805",0.7,1.2,"left","benefit","right","changeup",-2.37794068169627
"111806",0.7,1.2,"left","benefit","right","curveball",-3.0629177528446
"111807",0.7,1.2,"left","benefit","right","cutter",0.659553741209222
"111808",0.7,1.2,"left","benefit","right","fastball",-0.474724926409971
"111809",0.7,1.2,"left","benefit","right","sinker",-0.498189065443074
"111810",0.7,1.2,"left","benefit","right","slider",-1.06618347933798
"111811",0.7,1.2,"left","whiff","left","changeup",-5.04694772691634
"111812",0.7,1.2,"left","whiff","left","curveball",-0.460268599253677
"111813",0.7,1.2,"left","whiff","left","cutter",2.73736261904374
"111814",0.7,1.2,"left","whiff","left","fastball",1.19309526624613
"111815",0.7,1.2,"left","whiff","left","sinker",0.837758074728343
"111816",0.7,1.2,"left","whiff","left","slider",0.868599792505283
"111817",0.7,1.2,"left","whiff","right","changeup",-1.49512437833301
"111818",0.7,1.2,"left","whiff","right","curveball",-1.3092521405152
"111819",0.7,1.2,"left","whiff","right","cutter",1.90146073614765
"111820",0.7,1.2,"left","whiff","right","fastball",0.804184719346079
"111821",0.7,1.2,"left","whiff","right","sinker",0.633235880965232
"111822",0.7,1.2,"left","whiff","right","slider",2.05377193944335
"111823",0.7,1.3,"left","barrel","left","changeup",13.9527926416033
"111824",0.7,1.3,"left","barrel","left","curveball",-1.79561891146046
"111825",0.7,1.3,"left","barrel","left","cutter",-9.27920230776367
"111826",0.7,1.3,"left","barrel","left","fastball",-2.75841280004595
"111827",0.7,1.3,"left","barrel","left","sinker",-3.39909063782529
"111828",0.7,1.3,"left","barrel","left","slider",-4.23494947024586
"111829",0.7,1.3,"left","barrel","right","changeup",-2.26452816275818
"111830",0.7,1.3,"left","barrel","right","curveball",-5.04082803544436
"111831",0.7,1.3,"left","barrel","right","cutter",-2.87216637753392
"111832",0.7,1.3,"left","barrel","right","fastball",-2.49365265926292
"111833",0.7,1.3,"left","barrel","right","sinker",-3.27335797510226
"111834",0.7,1.3,"left","barrel","right","slider",-4.17836135606924
"111835",0.7,1.3,"left","benefit","left","changeup",-2.60643923167009
"111836",0.7,1.3,"left","benefit","left","curveball",-3.45143613339634
"111837",0.7,1.3,"left","benefit","left","cutter",-0.601954632462095
"111838",0.7,1.3,"left","benefit","left","fastball",-1.43329551418065
"111839",0.7,1.3,"left","benefit","left","sinker",-2.61978380819707
"111840",0.7,1.3,"left","benefit","left","slider",-1.94785248404141
"111841",0.7,1.3,"left","benefit","right","changeup",-2.60107249382256
"111842",0.7,1.3,"left","benefit","right","curveball",-3.2606241068544
"111843",0.7,1.3,"left","benefit","right","cutter",0.440353000106828
"111844",0.7,1.3,"left","benefit","right","fastball",-0.698223649978125
"111845",0.7,1.3,"left","benefit","right","sinker",-0.770597239974242
"111846",0.7,1.3,"left","benefit","right","slider",-1.21773093933947
"111847",0.7,1.3,"left","whiff","left","changeup",-5.63429540542178
"111848",0.7,1.3,"left","whiff","left","curveball",-0.674388823333337
"111849",0.7,1.3,"left","whiff","left","cutter",2.75870445815784
"111850",0.7,1.3,"left","whiff","left","fastball",1.15587721392516
"111851",0.7,1.3,"left","whiff","left","sinker",0.828470236318775
"111852",0.7,1.3,"left","whiff","left","slider",0.769224819346462
"111853",0.7,1.3,"left","whiff","right","changeup",-1.7072691229875
"111854",0.7,1.3,"left","whiff","right","curveball",-1.60042584015254
"111855",0.7,1.3,"left","whiff","right","cutter",1.92067334397445
"111856",0.7,1.3,"left","whiff","right","fastball",0.751468512857959
"111857",0.7,1.3,"left","whiff","right","sinker",0.605834907831535
"111858",0.7,1.3,"left","whiff","right","slider",1.96440833148353
"111859",0.7,1.4,"left","barrel","left","changeup",13.3341454708746
"111860",0.7,1.4,"left","barrel","left","curveball",-2.02658407163375
"111861",0.7,1.4,"left","barrel","left","cutter",-10.6062452847775
"111862",0.7,1.4,"left","barrel","left","fastball",-3.02575065776409
"111863",0.7,1.4,"left","barrel","left","sinker",-3.71832771414254
"111864",0.7,1.4,"left","barrel","left","slider",-4.75630817730198
"111865",0.7,1.4,"left","barrel","right","changeup",-2.56159501417336
"111866",0.7,1.4,"left","barrel","right","curveball",-5.54444252445329
"111867",0.7,1.4,"left","barrel","right","cutter",-3.27185434673043
"111868",0.7,1.4,"left","barrel","right","fastball",-2.81080656236027
"111869",0.7,1.4,"left","barrel","right","sinker",-3.69791245419059
"111870",0.7,1.4,"left","barrel","right","slider",-4.7333916866157
"111871",0.7,1.4,"left","benefit","left","changeup",-2.90904945336683
"111872",0.7,1.4,"left","benefit","left","curveball",-3.67422034702538
"111873",0.7,1.4,"left","benefit","left","cutter",-0.724335376943968
"111874",0.7,1.4,"left","benefit","left","fastball",-1.73729137924744
"111875",0.7,1.4,"left","benefit","left","sinker",-2.91726091225704
"111876",0.7,1.4,"left","benefit","left","slider",-2.17116634344402
"111877",0.7,1.4,"left","benefit","right","changeup",-2.83919568217649
"111878",0.7,1.4,"left","benefit","right","curveball",-3.46030300180572
"111879",0.7,1.4,"left","benefit","right","cutter",0.188800167104825
"111880",0.7,1.4,"left","benefit","right","fastball",-0.950155430708814
"111881",0.7,1.4,"left","benefit","right","sinker",-1.07792531099558
"111882",0.7,1.4,"left","benefit","right","slider",-1.37849132230108
"111883",0.7,1.4,"left","whiff","left","changeup",-6.24858046910082
"111884",0.7,1.4,"left","whiff","left","curveball",-0.906853076345163
"111885",0.7,1.4,"left","whiff","left","cutter",2.7662868501991
"111886",0.7,1.4,"left","whiff","left","fastball",1.10018979687937
"111887",0.7,1.4,"left","whiff","left","sinker",0.808337605014266
"111888",0.7,1.4,"left","whiff","left","slider",0.654260307129528
"111889",0.7,1.4,"left","whiff","right","changeup",-1.93492054028201
"111890",0.7,1.4,"left","whiff","right","curveball",-1.91215352461516
"111891",0.7,1.4,"left","whiff","right","cutter",1.92863819353168
"111892",0.7,1.4,"left","whiff","right","fastball",0.678794873803112
"111893",0.7,1.4,"left","whiff","right","sinker",0.563230615194473
"111894",0.7,1.4,"left","whiff","right","slider",1.85333572501449
"111895",0.7,1.5,"left","barrel","left","changeup",12.5449330661559
"111896",0.7,1.5,"left","barrel","left","curveball",-2.27465776219023
"111897",0.7,1.5,"left","barrel","left","cutter",-12.0563254774993
"111898",0.7,1.5,"left","barrel","left","fastball",-3.31289131975765
"111899",0.7,1.5,"left","barrel","left","sinker",-4.05631790773927
"111900",0.7,1.5,"left","barrel","left","slider",-5.31628604784373
"111901",0.7,1.5,"left","barrel","right","changeup",-2.88318801664904
"111902",0.7,1.5,"left","barrel","right","curveball",-6.07031944506944
"111903",0.7,1.5,"left","barrel","right","cutter",-3.69733247538412
"111904",0.7,1.5,"left","barrel","right","fastball",-3.15145334716854
"111905",0.7,1.5,"left","barrel","right","sinker",-4.15391541321138
"111906",0.7,1.5,"left","barrel","right","slider",-5.32244650859644
"111907",0.7,1.5,"left","benefit","left","changeup",-3.2290697889097
"111908",0.7,1.5,"left","benefit","left","curveball",-3.8992109596035
"111909",0.7,1.5,"left","benefit","left","cutter",-0.85578136175783
"111910",0.7,1.5,"left","benefit","left","fastball",-2.07302393427785
"111911",0.7,1.5,"left","benefit","left","sinker",-3.2367733573585
"111912",0.7,1.5,"left","benefit","left","slider",-2.40563177496894
"111913",0.7,1.5,"left","benefit","right","changeup",-3.09231024675805
"111914",0.7,1.5,"left","benefit","right","curveball",-3.66146979003892
"111915",0.7,1.5,"left","benefit","right","cutter",-0.0957724933396413
"111916",0.7,1.5,"left","benefit","right","fastball",-1.23086208063735
"111917",0.7,1.5,"left","benefit","right","sinker",-1.42076490290785
"111918",0.7,1.5,"left","benefit","right","slider",-1.54846462822281
"111919",0.7,1.5,"left","whiff","left","changeup",-6.88980291795347
"111920",0.7,1.5,"left","whiff","left","curveball",-1.15813189269076
"111921",0.7,1.5,"left","whiff","left","cutter",2.75941273081207
"111922",0.7,1.5,"left","whiff","left","fastball",1.02562634329931
"111923",0.7,1.5,"left","whiff","left","sinker",0.776904909942921
"111924",0.7,1.5,"left","whiff","left","slider",0.523127059038814
"111925",0.7,1.5,"left","whiff","right","changeup",-2.17834405260906
"111926",0.7,1.5,"left","whiff","right","curveball",-2.2448362325194
"111927",0.7,1.5,"left","whiff","right","cutter",1.92477909526258
"111928",0.7,1.5,"left","whiff","right","fastball",0.585823527507836
"111929",0.7,1.5,"left","whiff","right","sinker",0.504987599359302
"111930",0.7,1.5,"left","whiff","right","slider",1.71969478862316
"111931",0.8,-2.5,"left","barrel","left","changeup",-5.94689607837065
"111932",0.8,-2.5,"left","barrel","left","curveball",-5.80349080640684
"111933",0.8,-2.5,"left","barrel","left","cutter",-50.7025589077152
"111934",0.8,-2.5,"left","barrel","left","fastball",-7.55309216061135
"111935",0.8,-2.5,"left","barrel","left","sinker",-5.38175523628353
"111936",0.8,-2.5,"left","barrel","left","slider",-13.3375565477396
"111937",0.8,-2.5,"left","barrel","right","changeup",-9.34411232874955
"111938",0.8,-2.5,"left","barrel","right","curveball",-8.51736662729865
"111939",0.8,-2.5,"left","barrel","right","cutter",-6.87246756009877
"111940",0.8,-2.5,"left","barrel","right","fastball",-8.00569422650173
"111941",0.8,-2.5,"left","barrel","right","sinker",-10.63217101832
"111942",0.8,-2.5,"left","barrel","right","slider",-8.39435305413306
"111943",0.8,-2.5,"left","benefit","left","changeup",-4.08676558849556
"111944",0.8,-2.5,"left","benefit","left","curveball",-2.76935702561758
"111945",0.8,-2.5,"left","benefit","left","cutter",-2.71068826881854
"111946",0.8,-2.5,"left","benefit","left","fastball",-8.984231919133
"111947",0.8,-2.5,"left","benefit","left","sinker",-7.80693090976143
"111948",0.8,-2.5,"left","benefit","left","slider",-1.7786985495941
"111949",0.8,-2.5,"left","benefit","right","changeup",-4.84906732077854
"111950",0.8,-2.5,"left","benefit","right","curveball",-3.8113355895267
"111951",0.8,-2.5,"left","benefit","right","cutter",-4.96615236617636
"111952",0.8,-2.5,"left","benefit","right","fastball",-7.67777563622107
"111953",0.8,-2.5,"left","benefit","right","sinker",-7.09367410100264
"111954",0.8,-2.5,"left","benefit","right","slider",-1.97000785859949
"111955",0.8,-2.5,"left","whiff","left","changeup",-2.28264446917584
"111956",0.8,-2.5,"left","whiff","left","curveball",0.961890887815718
"111957",0.8,-2.5,"left","whiff","left","cutter",1.8115814910129
"111958",0.8,-2.5,"left","whiff","left","fastball",-4.9761728321565
"111959",0.8,-2.5,"left","whiff","left","sinker",-0.326570901484705
"111960",0.8,-2.5,"left","whiff","left","slider",1.45858836931161
"111961",0.8,-2.5,"left","whiff","right","changeup",-1.03364535049901
"111962",0.8,-2.5,"left","whiff","right","curveball",0.461111544244309
"111963",0.8,-2.5,"left","whiff","right","cutter",1.10332147100968
"111964",0.8,-2.5,"left","whiff","right","fastball",-6.78331303071207
"111965",0.8,-2.5,"left","whiff","right","sinker",-3.27099431037109
"111966",0.8,-2.5,"left","whiff","right","slider",1.82132025508575
"111967",0.8,-2.4,"left","barrel","left","changeup",-3.26811355031624
"111968",0.8,-2.4,"left","barrel","left","curveball",-5.38433181201829
"111969",0.8,-2.4,"left","barrel","left","cutter",-47.3541876878274
"111970",0.8,-2.4,"left","barrel","left","fastball",-7.06792345586361
"111971",0.8,-2.4,"left","barrel","left","sinker",-4.98837385598038
"111972",0.8,-2.4,"left","barrel","left","slider",-12.3913870423415
"111973",0.8,-2.4,"left","barrel","right","changeup",-8.70918543986577
"111974",0.8,-2.4,"left","barrel","right","curveball",-7.94230628213446
"111975",0.8,-2.4,"left","barrel","right","cutter",-6.29212946992265
"111976",0.8,-2.4,"left","barrel","right","fastball",-7.43011862458431
"111977",0.8,-2.4,"left","barrel","right","sinker",-9.86168325997455
"111978",0.8,-2.4,"left","barrel","right","slider",-7.65645271017659
"111979",0.8,-2.4,"left","benefit","left","changeup",-3.72779148403888
"111980",0.8,-2.4,"left","benefit","left","curveball",-2.67568827349501
"111981",0.8,-2.4,"left","benefit","left","cutter",-2.48858988068477
"111982",0.8,-2.4,"left","benefit","left","fastball",-8.25867426913993
"111983",0.8,-2.4,"left","benefit","left","sinker",-7.26706505424518
"111984",0.8,-2.4,"left","benefit","left","slider",-1.57825266834916
"111985",0.8,-2.4,"left","benefit","right","changeup",-4.51751821248244
"111986",0.8,-2.4,"left","benefit","right","curveball",-3.68794461803798
"111987",0.8,-2.4,"left","benefit","right","cutter",-4.33017008174865
"111988",0.8,-2.4,"left","benefit","right","fastball",-7.02424046430478
"111989",0.8,-2.4,"left","benefit","right","sinker",-6.37692570426384
"111990",0.8,-2.4,"left","benefit","right","slider",-1.7806771690765
"111991",0.8,-2.4,"left","whiff","left","changeup",-1.87330889625787
"111992",0.8,-2.4,"left","whiff","left","curveball",1.18561164606092
"111993",0.8,-2.4,"left","whiff","left","cutter",1.98516373603911
"111994",0.8,-2.4,"left","whiff","left","fastball",-4.5382182950609
"111995",0.8,-2.4,"left","whiff","left","sinker",-0.167675391748408
"111996",0.8,-2.4,"left","whiff","left","slider",1.63950899183564
"111997",0.8,-2.4,"left","whiff","right","changeup",-0.807925073857927
"111998",0.8,-2.4,"left","whiff","right","curveball",0.725125267038925
"111999",0.8,-2.4,"left","whiff","right","cutter",1.24372333876465
"112000",0.8,-2.4,"left","whiff","right","fastball",-6.27180640601208
"112001",0.8,-2.4,"left","whiff","right","sinker",-2.95877553389523
"112002",0.8,-2.4,"left","whiff","right","slider",2.09525852530939
