year,last_name, first_name,pitcher_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_type_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2022,Odorizzi, Jake,543606,Braves,ATL,R,82.6,129,1798,11.098765432098766,0.07174638487208009,SL,Slider,36.7,-39.4,-2.7,-7,6.5,6.9,-0.4,-5,0.165625,0.459375
2022,Strahm, Matt,621381,Red Sox,BOS,L,82.7,129,764,4.716049382716049,0.168848167539267,CUKC,Curveball,40.7,-48.1,-7.4,-15,6.2,8.8,-2.6,-29,0.05531914893617021,0.2127659574468085
2022,Graterol, Brusdar,660813,Dodgers,LAD,R,90.5,129,675,4.166666666666667,0.19111111111111112,SL,Slider,32.1,-30,2.1,7,5.3,2.7,2.6,97,0.7375,0.825
2022,Cabrera, Génesis,650893,Cardinals,STL,L,90.2,129,736,4.54320987654321,0.17527173913043478,CH,Changeup,23.2,-28.2,-4.9,-18,15,-14.7,0.3,2,0.059233449477351915,0.47038327526132406
2022,Cabrera, Génesis,650893,Cardinals,STL,L,95.9,129,736,4.54320987654321,0.17527173913043478,SIFT,Sinker,15.6,-20.3,-4.7,-23,14.6,-15.1,-0.5,-3,0.047244094488188976,0.3661417322834646
2022,Davies, Zach,605200,D-backs,AZ,R,87.6,129,2292,14.148148148148149,0.056282722513089,FC,Cutter,22.5,-27.1,4.6,17,4.7,2.1,-6.8,-322,0.9701492537313433,0
2022,Valdez, Phillips,570488,Red Sox,BOS,R,94.1,129,287,1.771604938271605,0.44947735191637633,SIFT,Sinker,24.5,-24,0.5,2,19.8,-15.8,4,25,,
2022,Gilbert, Tyler,656457,D-backs,AZ,L,89.5,128,564,3.4814814814814814,0.22695035460992907,FF,4-Seamer,18.9,-17.4,-1.5,-9,7,-6.7,0.3,4,0.25060827250608275,0.5036496350364964
2022,Urquidy, José,664353,Astros,HOU,R,87.4,128,2640,16.296296296296298,0.048484848484848485,FC,Cutter,29.7,-28.1,-1.6,-6,4.2,3.1,1.2,39,,
2022,Darvish, Yu,506433,Padres,SD,R,90.7,128,2971,18.339506172839506,0.04308313699091215,FC,Cutter,22.7,-24.5,1.8,7,2.1,1.9,0.2,13,,
2022,Chargois, JT,608638,Rays,TB,R,87.3,128,334,2.0617283950617282,0.38323353293413176,SL,Slider,34,-34.2,-0.2,-1,2.8,4.7,-1.9,-40,,
2022,Marte, José,665896,Angels,LAA,R,89.4,128,265,1.6358024691358024,0.4830188679245283,FC,Cutter,28.4,-25.9,-2.6,-10,2.7,2.3,0.4,17,,
2022,Peralta, Wandy,593974,Yankees,NYY,L,87.6,128,816,5.037037037037037,0.1568627450980392,SL,Slider,31.3,-33.1,-1.8,-6,1.9,4,-2.1,-53,0.271875,0.228125
2022,Winckowski, Josh,670174,Red Sox,BOS,R,88.5,128,1194,7.37037037037037,0.10720268006700168,FC,Cutter,29.7,-26.9,-2.8,-10,4,2.7,1.4,51,0.13432835820895522,0.7611940298507462
2022,Morris, Cody,663752,Guardians,CLE,R,88.2,127,404,2.493827160493827,0.31435643564356436,FC,Cutter,28.2,-27.2,-1,-4,3.9,2.8,1.1,40,,
2022,Wesneski, Hayden,669713,Cubs,CHC,R,93.1,127,495,3.0555555555555554,0.25656565656565655,FF,4-Seamer,18.6,-15.4,-3.2,-21,6.4,-7.4,-1,-14,0.06082725060827251,0.3333333333333333
2022,Oller, Adam,670124,Athletics,OAK,R,93.6,127,1294,7.987654320987654,0.09814528593508501,SIFT,Sinker,17.1,-22.1,-5,-23,15.1,-15.1,0,0,0.03937007874015748,0.46062992125984253
2022,DeSclafani, Anthony,543101,Giants,SF,R,87.4,127,329,2.0308641975308643,0.3860182370820669,SL,Slider,27.4,-33.6,-6.2,-18,4,4.4,-0.4,-9,,
2022,Mayza, Tim,641835,Blue Jays,TOR,L,88.6,127,731,4.512345679012346,0.17373461012311903,SL,Slider,30.6,-31.7,-1.1,-3,0.5,3.9,-4.4,-112,0.325,0.065625
2022,Jameson, Drey,686753,D-backs,AZ,R,95.9,127,369,2.2777777777777777,0.34417344173441733,FF,4-Seamer,13.8,-14.2,0.4,3,7.6,-8.2,-0.6,-7,,
2022,Weiss, Zack,592848,Angels,LAA,R,86.6,127,209,1.2901234567901234,0.6076555023923444,SL,Slider,33.4,-34.4,-1,-3,9.4,4.4,5,116,,
2022,Moreta, Dauri,664294,Reds,CIN,R,87.8,127,613,3.7839506172839505,0.20717781402936378,CH,Changeup,21.3,-29.9,-8.6,-29,12.5,-14.4,-1.9,-13,0,0.156794425087108
2022,Uelmen, Erich,657272,Cubs,CHC,R,82.9,127,463,2.8580246913580245,0.27429805615550756,SL,Slider,33.2,-38.1,-4.9,-13,12.3,8.8,3.5,40,,
2022,Castro, Anthony,621593,Guardians,CLE,R,84.4,126,260,1.6049382716049383,0.4846153846153846,SL,Slider,38.8,-36.7,2.1,6,9.3,5.8,3.5,60,,
2022,Faedo, Alex,656412,Tigers,DET,R,86.2,126,967,5.969135802469136,0.13029989658738367,CH,Changeup,25.8,-29,-3.2,-11,15.8,-13.6,2.2,16,0.11846689895470383,0.8432055749128919
2022,Gillaspie, Logan,670810,Orioles,BAL,R,95.2,126,262,1.617283950617284,0.48091603053435117,FF,4-Seamer,12.9,-14.4,1.5,11,8.9,-7.8,1.1,15,,
2022,Pérez, Francisco,660906,Nationals,WSH,L,93.3,126,205,1.2654320987654322,0.6146341463414634,FF,4-Seamer,13.9,-14.6,0.7,5,6.7,-6.5,0.2,4,,
2022,Fleming, Josh,676596,Rays,TB,L,82.2,126,662,4.08641975308642,0.1903323262839879,CH,Changeup,41.8,-35,6.8,19,15,-14.7,0.4,3,0.9860627177700348,0.4843205574912892
2022,Hunter, Tommy,488984,Mets,NYM,R,93.2,125,349,2.154320987654321,0.35816618911174786,SIFT,Sinker,21.6,-21.2,0.5,2,13.6,-14.4,-0.8,-6,,
2022,Colomé, Alex,517008,Rockies,COL,R,94.5,125,803,4.95679012345679,0.15566625155666253,FF,4-Seamer,14.4,-14,-0.5,-3,2.4,-6.5,-4.2,-64,0.41849148418491483,0.07785888077858881
2022,Jefferies, Daulton,641726,Athletics,OAK,R,89.6,125,611,3.771604938271605,0.20458265139116202,FC,Cutter,23.5,-25.5,2.1,8,2.8,2,-4.8,-245,0.8134328358208955,0.029850746268656716
2022,Quantrill, Cal,615698,Guardians,CLE,R,82.7,125,2920,18.02469135802469,0.04280821917808219,CUKC,Curveball,42.9,-50.1,-7.2,-14,3.7,6.3,-2.6,-41,,
2022,Mikolas, Miles,571945,Cardinals,STL,R,82.7,125,3152,19.45679012345679,0.03965736040609137,CH,Changeup,31,-31,-0.1,0,12,-13.1,-1,-8,,
2022,Sánchez, Cristopher,650911,Phillies,PHI,L,84.8,125,662,4.08641975308642,0.18882175226586104,SL,Slider,38.1,-36.3,1.8,5,1.8,5.2,-3.4,-66,0.7125,0.1375
2022,Medina, Adonis,658431,Mets,NYM,R,93.5,125,414,2.5555555555555554,0.30193236714975846,SIFT,Sinker,25.2,-23,2.2,10,15.6,-15.3,0.3,2,,
2022,Bummer, Aaron,607481,White Sox,CWS,L,82,124,457,2.8209876543209877,0.2713347921225383,ST,Sweeper,46,-39.8,6.2,16,17.9,15.2,2.7,17,,
2022,López, Jorge,605347,Twins,MIN,R,87.4,124,1161,7.166666666666667,0.10680447889750215,SL,Slider,34.5,-33.5,1,3,7.7,4.3,3.4,81,0.615625,0.8625
2022,García, Luis,472610,Padres,SD,R,88.8,124,966,5.962962962962963,0.12836438923395446,FS,Splitter,31,-30.5,0.6,2,8.9,-10.3,-1.4,-13,0.6486486486486487,0.2972972972972973
2022,Graveman, Kendall,608665,White Sox,CWS,R,96.6,124,1035,6.388888888888889,0.11980676328502415,FF,4-Seamer,13.9,-13.8,-0.1,-1,9,-8.3,0.7,9,0.48905109489051096,0.5401459854014599
2022,Overton, Connor,656818,Reds,CIN,R,91.1,124,469,2.8950617283950617,0.26439232409381663,FF,4-Seamer,17.9,-16.3,-1.6,-10,10.4,-6.8,3.7,55,,
2022,Buehler, Walker,621111,Dodgers,LAD,R,83.6,123,1046,6.45679012345679,0.11759082217973231,SL,Slider,37.2,-37.7,-0.5,-1,13.9,6.6,7.2,108,0.415625,0.984375
2022,May, Trevor,543507,Mets,NYM,R,84.8,123,465,2.8703703703703702,0.2645161290322581,SL,Slider,40,-36.2,3.8,10,5.2,5.5,-0.4,-7,,
2022,Waldichuk, Ken,686610,Athletics,OAK,L,81,123,586,3.617283950617284,0.2098976109215017,ST,Sweeper,43.3,-40,3.3,8,17.8,16.3,1.5,9,0.9107142857142857,0.8035714285714286
2022,Skubal, Tarik,669373,Tigers,DET,L,76.9,123,1914,11.814814814814815,0.06426332288401254,CUKC,Curveball,55.3,-58.4,-3.1,-5,6.4,8.7,-2.2,-26,0.19148936170212766,0.251063829787234
2022,Smith, Joe,501925,Twins,MIN,R,76.9,123,450,2.7777777777777777,0.2733333333333333,SL,Slider,37.3,-38.6,-1.3,-3,13.7,11.3,2.4,22,,
2022,Beede, Tyler,595881,Pirates,PIT,R,79.1,123,1072,6.617283950617284,0.11473880597014925,CUKC,Curveball,56.4,-51.4,5,10,8.7,11.3,-2.6,-23,0.9148936170212766,0.2127659574468085
2022,Pop, Zach,647315,Blue Jays,TOR,R,85,123,536,3.308641975308642,0.2294776119402985,SL,Slider,38.6,-36.5,2.2,6,7.9,5.7,2.2,39,0.753125,0.784375
2022,Yajure, Miguel,664337,Pirates,PIT,R,81.9,122,471,2.9074074074074074,0.25902335456475584,CUKC,Curveball,55.4,-51,4.4,9,6.8,7.3,-0.4,-6,,
2022,Kaprielian, James,621076,Athletics,OAK,R,94.4,122,2230,13.765432098765432,0.054708520179372194,SIFT,Sinker,20.1,-21.1,-0.9,-4,15.8,-15,0.8,5,0.41732283464566927,0.6377952755905512
2022,Middleton, Keynan,641871,D-backs,AZ,R,95.1,122,241,1.4876543209876543,0.5062240663900415,FF,4-Seamer,13.2,-14.1,0.9,7,7.5,-7.4,0.1,2,,
2022,Speier, Gabe,642100,Royals,KC,L,81.9,122,298,1.8395061728395061,0.40939597315436244,SL,Slider,43.3,-39.8,3.5,9,4.6,8.1,-3.5,-43,,
2022,Bautista, Félix,642585,Orioles,BAL,R,85.2,122,995,6.1419753086419755,0.12261306532663317,SL,Slider,39.1,-35.4,3.7,10,5.3,4.8,0.5,10,0.884375,0.59375
2022,Familia, Jeurys,544727,Red Sox,BOS,R,88.6,121,817,5.04320987654321,0.1481028151774786,SL,Slider,28.2,-32.2,-4,-12,0.5,3.4,-3.8,-114,0.078125,0.103125
2022,Wentz, Joey,666214,Tigers,DET,L,83.4,121,555,3.425925925925926,0.218018018018018,FC,Cutter,34.7,-33.8,-0.8,-2,1.7,4.3,-2.6,-60,0.417910447761194,0.1044776119402985
2022,Loup, Aaron,571901,Angels,LAA,L,80.3,121,967,5.969135802469136,0.125129265770424,CH,Changeup,45.1,-42.6,2.5,6,17.6,-15.5,2.1,14,0.794425087108014,0.8153310104529616
2022,Bleier, Richard,542947,Marlins,MIA,L,77.7,121,768,4.7407407407407405,0.15755208333333334,SL,Slider,48.3,-45.2,3.1,7,8.8,10.6,-1.8,-17,0.834375,0.2625
2022,Brubaker, JT,664141,Pirates,PIT,R,87.2,121,2381,14.697530864197532,0.05081898362032759,CH,Changeup,29.6,-29.7,-0.1,0,15.2,-14,1.2,8,0.5261324041811847,0.6376306620209059
2022,Roberts, Ethan,681799,Cubs,CHC,R,93.2,120,177,1.0925925925925926,0.6779661016949152,FC,Cutter,22.2,-21.9,-0.3,-1,2.3,0.7,1.7,248,,
2022,Jefferies, Daulton,641726,Athletics,OAK,R,86.1,120,611,3.771604938271605,0.19639934533551553,CH,Changeup,33.1,-30.2,2.9,9,15,-14,1.1,8,0.8222996515679443,0.6202090592334495
2022,Oller, Adam,670124,Athletics,OAK,R,84.2,120,1294,7.987654320987654,0.09273570324574962,SL,Slider,43.5,-37.3,6.2,17,4.5,6,-1.4,-24,0.96875,0.31875
2022,Effross, Scott,664123,Yankees,NYY,R,83,119,815,5.030864197530864,0.1460122699386503,CH,Changeup,48.6,-47.7,0.9,2,14.3,-14.2,0,0,0.6306620209059234,0.397212543554007
2022,Poteet, Cody,547001,Marlins,MIA,R,94.9,119,448,2.765432098765432,0.265625,FF,4-Seamer,14,-14.2,0.2,1,6.6,-7.2,-0.6,-8,,
2022,Cano, Yennier,666974,Orioles,BAL,R,90.2,119,394,2.432098765432099,0.3020304568527919,CH,Changeup,30.3,-28.6,1.6,6,18.1,-14.9,3.2,21,,
2022,Detwiler, Ross,446321,Reds,CIN,L,92.4,119,471,2.9074074074074074,0.2526539278131635,FF,4-Seamer,15,-14.4,-0.6,-4,8.8,-6.6,2.2,34,,
2022,Mills, Wyatt,670090,Royals,KC,R,91.2,119,503,3.1049382716049383,0.23658051689860835,SIFT,Sinker,32,-34.8,-2.8,-8,14.9,-16.2,-1.3,-8,0.1732283464566929,0.2283464566929134
2022,Snell, Blake,605483,Padres,SD,L,87.1,118,2341,14.450617283950617,0.05040580948312687,CH,Changeup,26.1,-27.2,-1.1,-4,13.7,-13.7,0,0,0.3623693379790941,0.397212543554007
2022,Garza Jr., Ralph,621248,Rays,TB,R,77.5,118,514,3.1728395061728394,0.22957198443579765,SL,Slider,37.5,-38.8,-1.3,-3,13.8,13,0.7,6,0.3,0.621875
2022,Knehr, Reiss,663753,Padres,SD,R,93.1,118,242,1.4938271604938271,0.48760330578512395,FF,4-Seamer,15.3,-15.6,0.3,2,6.6,-7.9,-1.3,-16,,
2022,Nardi, Andrew,677053,Marlins,MIA,L,83.9,118,374,2.308641975308642,0.3155080213903743,SL,Slider,34.1,-37.3,-3.2,-9,12.3,5.9,6.4,108,,
2022,Naughton, Packy,676050,Cardinals,STL,L,80.9,118,562,3.4691358024691357,0.2099644128113879,SL,Slider,42.2,-41.4,0.8,2,3.5,8.5,-5,-59,0.584375,0.034375
2022,Coleman, Dylan,669395,Royals,KC,R,86,118,1205,7.438271604938271,0.0979253112033195,SL,Slider,35.1,-34.9,0.2,1,8.8,4.8,4,83,0.509375,0.8875
2022,Hill, Garrett,682051,Tigers,DET,R,82.2,118,1019,6.290123456790123,0.11579980372914622,CH,Changeup,35,-35.3,-0.4,-1,12.7,-14.8,-2.1,-14,0.4634146341463415,0.14285714285714285
2022,Nogosek, Stephen,668665,Mets,NYM,R,89.1,118,377,2.3271604938271606,0.3129973474801061,FC,Cutter,27.6,-26.3,-1.3,-5,5.1,2.4,2.6,107,,
2022,Ortiz, Luis L.,682847,Pirates,PIT,R,98.4,118,275,1.6975308641975309,0.4290909090909091,FF,4-Seamer,14.5,-12.8,-1.7,-13,13.3,-8.7,4.6,53,,
2022,Familia, Jeurys,544727,Red Sox,BOS,R,92.5,118,817,5.04320987654321,0.14443084455324356,FS,Splitter,28,-28.5,-0.4,-2,16.3,-14.2,2.1,15,0.35135135135135137,0.8918918918918919
2022,Greene, Hunter,668881,Reds,CIN,R,90.1,117,2200,13.580246913580247,0.053181818181818184,CH,Changeup,21.8,-27.9,-6.2,-22,11.3,-14.7,-3.4,-23,0.027874564459930314,0.05226480836236934
2022,Underwood Jr., Duane,621249,Pirates,PIT,R,95.9,117,1004,6.197530864197531,0.11653386454183266,FF,4-Seamer,14.9,-13.4,-1.5,-11,7.2,-6.9,0.3,4,0.25060827250608275,0.5036496350364964
2022,Kelley, Trevor,665001,Brewers,MIL,R,78.6,117,460,2.8395061728395063,0.2543478260869565,CUKC,Curveball,45.8,-45.9,0,0,8.9,9,-0.1,-1,,
2022,Fernández, Junior,658551,Pirates,PIT,R,88.9,117,333,2.0555555555555554,0.35135135135135137,SL,Slider,27.3,-31.8,-4.5,-14,0.5,3.9,-4.4,-113,,
2022,Winckowski, Josh,670174,Red Sox,BOS,R,89.9,117,1194,7.37037037037037,0.09798994974874371,CH,Changeup,31.5,-28.4,3.1,11,15.6,-14.7,0.9,6,0.8397212543554007,0.5574912891986062
2022,Fry, Paul,643316,D-backs,AZ,L,84.1,116,232,1.4320987654320987,0.5,SL,Slider,42.4,-37.4,5,13,12,6.3,5.8,92,,
2022,Medina, Adonis,658431,Mets,NYM,R,86.4,116,414,2.5555555555555554,0.28019323671497587,SL,Slider,34.1,-34.8,-0.7,-2,5,4.5,0.5,10,,
2022,Frías, Luis,666818,D-backs,AZ,R,85.4,116,356,2.197530864197531,0.3258426966292135,SL,Slider,42.1,-35.5,6.5,18,1.5,4.8,-3.3,-69,,
2022,Cruz, Fernando,518585,Reds,CIN,R,86.7,116,260,1.6049382716049383,0.4461538461538462,FC,Cutter,32.2,-28.8,-3.4,-12,6.1,2.8,3.3,118,,
2022,Oller, Adam,670124,Athletics,OAK,R,80.4,116,1294,7.987654320987654,0.08964451313755796,CUKC,Curveball,49.4,-51.7,-2.4,-5,5,9.1,-4.1,-45,0.23829787234042554,0.10638297872340426
2022,Detwiler, Ross,446321,Reds,CIN,L,91.8,116,471,2.9074074074074074,0.24628450106157113,SIFT,Sinker,22.2,-21.6,0.6,3,15.4,-13.8,1.5,11,,
2022,Ragans, Cole,666142,Rangers,TEX,L,88.5,116,706,4.3580246913580245,0.1643059490084986,FC,Cutter,27.5,-27.1,-0.4,-1,0.9,3,-3.9,-131,0.5,0.04477611940298507
2022,Patiño, Luis,672715,Rays,TB,R,84.3,116,388,2.3950617283950617,0.29896907216494845,SL,Slider,31.8,-36.9,-5.1,-14,7.4,5.8,1.6,27,,
2022,Tetreault, Jackson,676194,Nationals,WSH,R,86.6,116,365,2.253086419753086,0.3178082191780822,FC,Cutter,31.2,-29.5,-1.8,-6,2.8,3.3,-0.5,-14,,
2022,Lambert, Jimmy,669424,White Sox,CWS,R,85.4,116,818,5.049382716049383,0.14180929095354522,CH,Changeup,31.2,-30.9,0.4,1,14.6,-14.1,0.5,4,0.5679442508710801,0.5052264808362369
2022,González, Chi Chi,592346,Yankees,NYY,R,92.6,116,376,2.3209876543209877,0.30851063829787234,FF,4-Seamer,20.1,-15.5,-4.6,-30,4.1,-7.1,-3,-42,,
2022,Sawamura, Hirokazu,617228,Red Sox,BOS,R,85.8,115,838,5.172839506172839,0.13723150357995226,SL,Slider,32.3,-35.5,-3.2,-9,7,5,1.9,38,0.13125,0.7625
2022,Gsellman, Robert,607229,Cubs,CHC,R,92.6,115,207,1.2777777777777777,0.5555555555555556,SIFT,Sinker,27.3,-23.4,3.9,17,17.4,-15.2,2.2,14,,
2022,Wells, Tyler,669330,Orioles,BAL,R,76.3,115,1649,10.179012345679013,0.06973923590054579,CUKC,Curveball,58.2,-60.1,-2,-3,9.4,7.9,1.5,19,0.28085106382978725,0.7063829787234043
2022,Peguero, Elvis,665625,Angels,LAA,R,96.4,115,308,1.9012345679012346,0.37337662337662336,SIFT,Sinker,24.2,-20.8,3.4,16,15.9,-15.6,0.3,2,,
2022,Banda, Anthony,607455,Yankees,NYY,L,93,115,551,3.4012345679012346,0.20871143375680581,SIFT,Sinker,22.7,-23.3,-0.6,-3,17.5,-15.3,2.3,15,0.4645669291338583,0.9488188976377953
2022,Blach, Ty,621389,Rockies,COL,L,85,114,674,4.160493827160494,0.16913946587537093,FC,Cutter,33,-31.5,-1.5,-5,0.1,2.7,-2.8,-102,0.30597014925373134,0.09701492537313433
2022,Martinez, Seth,661527,Astros,HOU,R,90.9,114,592,3.654320987654321,0.19256756756756757,SIFT,Sinker,30.1,-29.7,0.4,1,14.9,-15.9,-0.9,-6,0.6062992125984252,0.25984251968503935
2022,Grimm, Justin,518748,Athletics,OAK,R,92.6,114,277,1.7098765432098766,0.41155234657039713,FF,4-Seamer,13.4,-14.9,1.5,10,5.7,-6.3,-0.6,-10,,
2022,Loáisiga, Jonathan,642528,Yankees,NYY,R,89.9,114,761,4.697530864197531,0.1498028909329829,CH,Changeup,23.3,-28.4,-5.1,-18,16.9,-14.7,2.2,15,0.05226480836236934,0.8432055749128919
2022,Zimmermann, Bruce,669145,Orioles,BAL,L,90.5,114,1130,6.9753086419753085,0.10088495575221239,SIFT,Sinker,23.3,-22.9,0.4,2,14.4,-14.1,0.4,3,0.6062992125984252,0.5590551181102362
2022,Brasier, Ryan,518489,Red Sox,BOS,R,96.1,114,985,6.080246913580247,0.11573604060913706,SIFT,Sinker,18.7,-20.3,-1.6,-8,15.7,-15.4,0.3,2,0.3110236220472441,0.531496062992126
2022,Sulser, Beau,676641,Orioles,BAL,R,83.7,114,360,2.2222222222222223,0.31666666666666665,CH,Changeup,32.1,-31.2,0.9,3,14.2,-13.8,0.4,3,,
2022,Vest, Will,676684,Tigers,DET,R,86.8,114,1083,6.685185185185185,0.10526315789473684,CH,Changeup,32.6,-30.8,1.8,6,15.5,-14.4,1.2,8,0.7212543554006968,0.6376306620209059
2022,Dunn, Justin,643290,Reds,CIN,R,83.5,113,540,3.3333333333333335,0.20925925925925926,SL,Slider,40.8,-37.9,2.8,7,6.5,6.5,-0.1,-1,0.8,0.496875
2022,Velasquez, Vince,592826,White Sox,CWS,R,88.2,113,1286,7.938271604938271,0.08786936236391912,CH,Changeup,28.3,-29.7,-1.4,-5,12.2,-14.6,-2.4,-16,0.31010452961672474,0.11846689895470383
2022,Martin, Davis,663436,White Sox,CWS,R,85.9,113,1044,6.444444444444445,0.1082375478927203,CH,Changeup,28,-29.6,-1.6,-5,14.9,-13.9,1,8,0.2787456445993031,0.5853658536585366
2022,Bird, Jake,656234,Rockies,COL,R,81.7,113,745,4.598765432098766,0.15167785234899328,CUKC,Curveball,50,-50.1,-0.1,0,14.4,8.6,5.8,68,0.451063829787234,0.9531914893617022
2022,Henry, Tommy,674072,D-backs,AZ,L,80.6,113,773,4.771604938271605,0.1461836998706339,CUKC,Curveball,50.5,-51.2,-0.8,-1,6.8,9.5,-2.7,-28,0.40425531914893614,0.20425531914893616
2022,Stashak, Cody,664054,Twins,MIN,R,82,112,227,1.4012345679012346,0.4933920704845815,SL,Slider,34,-40.4,-6.4,-16,6.5,7.6,-1,-14,,
2022,Senzatela, Antonio,622608,Rockies,COL,R,86.9,112,1521,9.38888888888889,0.07363576594345825,CH,Changeup,28,-29.6,-1.6,-5,7.9,-14,-6.1,-44,0.2787456445993031,0.006968641114982578
2022,Silseth, Chase,681217,Angels,LAA,R,83.5,112,501,3.0925925925925926,0.22355289421157684,SL,Slider,45.7,-38.3,7.4,19,7.1,6.2,0.9,15,0.990625,0.65
2022,Appel, Mark,571446,Phillies,PHI,R,95,112,149,0.9197530864197531,0.7516778523489933,SIFT,Sinker,18.7,-19.8,-1.1,-5,14.3,-14.7,-0.4,-3,,
2022,White, Mitch,669952,Blue Jays,TOR,R,94.2,112,1715,10.58641975308642,0.0653061224489796,SIFT,Sinker,17,-20.6,-3.6,-18,13.1,-14.6,-1.4,-10,0.1220472440944882,0.21653543307086615
2022,García, Rony,665621,Tigers,DET,R,92.5,112,885,5.462962962962963,0.12655367231638417,SIFT,Sinker,24.6,-25.7,-1,-4,17,-15.6,1.4,9,0.39763779527559057,0.7795275590551181
2022,Dunn, Justin,643290,Reds,CIN,R,79.9,112,540,3.3333333333333335,0.2074074074074074,CUKC,Curveball,43.3,-52.2,-8.9,-17,14.7,9.7,5,52,0.0425531914893617,0.9063829787234042
2022,Bolaños, Ronald,671790,Royals,KC,R,93.1,111,332,2.049382716049383,0.33433734939759036,SIFT,Sinker,21.3,-21,0.3,1,10.8,-14.3,-3.5,-24,,
2022,Kelly, Joe,523260,White Sox,CWS,R,88.8,111,703,4.339506172839506,0.15789473684210525,SL,Slider,38.5,-32.1,6.4,20,13.3,3.6,9.7,266,0.971875,0.996875
2022,Warren, Austin,681810,Angels,LAA,R,86.2,111,266,1.6419753086419753,0.41729323308270677,SL,Slider,36.4,-35.1,1.3,4,5.7,5,0.7,15,,
2022,Wesneski, Hayden,669713,Cubs,CHC,R,91.9,111,495,3.0555555555555554,0.22424242424242424,SIFT,Sinker,25.8,-23.7,2.1,9,16.8,-15.1,1.7,11,0.7952755905511811,0.8307086614173228
2022,Mills, Alec,621219,Cubs,CHC,R,88.5,111,302,1.8641975308641976,0.3675496688741722,SIFT,Sinker,27.1,-25.4,1.7,7,16.3,-14.6,1.7,12,,
2022,Stroman, Marcus,573186,Cubs,CHC,R,86.4,111,2181,13.462962962962964,0.05089408528198074,SL,Slider,40.5,-34.9,5.6,16,4.9,4.5,0.4,10,0.965625,0.575
2022,Wittgren, Nick,621295,Cardinals,STL,R,84,111,481,2.9691358024691357,0.23076923076923078,CH,Changeup,36.9,-33.8,3.1,9,12.5,-14.5,-2,-14,,
2022,Stashak, Cody,664054,Twins,MIN,R,90.6,111,227,1.4012345679012346,0.4889867841409692,FF,4-Seamer,12.6,-16.6,4,24,4.6,-6.6,-2,-30,,
2022,Martin, Davis,663436,White Sox,CWS,R,79.7,110,1044,6.444444444444445,0.1053639846743295,CUKC,Curveball,54.6,-54.1,0.5,1,8.1,7.5,0.6,8,0.5063829787234042,0.6170212765957447
2022,Hernández, Darwinzon,650382,Red Sox,BOS,L,94.3,110,182,1.123456790123457,0.6043956043956044,FF,4-Seamer,17,-16.6,-0.4,-3,3.2,-9.3,-6.1,-65,,
2022,Wendelken, J.B.,605525,D-backs,AZ,R,85.9,110,488,3.0123456790123457,0.22540983606557377,SL,Slider,38.8,-35.3,3.4,10,6.8,5,1.9,37,0.85625,0.7625
2022,Sánchez, Miguel,667376,Brewers,MIL,R,89,110,211,1.3024691358024691,0.5213270142180095,CH,Changeup,31.3,-29,2.3,8,12.6,-14.4,-1.8,-13,,
2022,Valdez, Framber,664285,Astros,HOU,L,94.1,110,3018,18.62962962962963,0.03644797879390325,FF,4-Seamer,22.1,-14.6,-7.5,-52,7.4,-7.1,0.4,5,,
2022,Romo, Sergio,489265,Blue Jays,TOR,R,85.3,110,335,2.067901234567901,0.3283582089552239,SIFT,Sinker,33,-30.1,3,10,18.6,-16,2.6,16,,
2022,Smeltzer, Devin,656970,Twins,MIN,L,84.8,110,1129,6.969135802469136,0.09743135518157661,FC,Cutter,29.3,-30.7,1.4,5,2.4,3.1,-0.7,-22,0.7388059701492538,0.3880597014925373
2022,May, Dustin,669160,Dodgers,LAD,R,98.1,110,474,2.925925925925926,0.2320675105485232,FF,4-Seamer,13.4,-13.2,-0.2,-2,10.2,-8.8,1.4,16,,
2022,Strider, Spencer,675911,Braves,ATL,R,88.9,109,2277,14.055555555555555,0.04787000439174352,CH,Changeup,25,-28.7,-3.7,-13,14.8,-14.7,0.1,0,,
2022,Flaherty, Jack,656427,Cardinals,STL,R,77.2,109,662,4.08641975308642,0.1646525679758308,CUKC,Curveball,56.6,-55.2,1.5,3,13.6,11.6,2,18,0.6425531914893617,0.7531914893617021
2022,Yacabonis, Jimmy,642231,Rays,TB,R,81.6,109,292,1.8024691358024691,0.3732876712328767,ST,Sweeper,44.9,-40.1,4.9,12,17.4,15.4,2,13,,
2022,Muller, Kyle,666205,Braves,ATL,L,94.2,109,233,1.4382716049382716,0.4678111587982833,FF,4-Seamer,16.9,-14.2,-2.7,-19,5.3,-6.7,-1.4,-21,,
2022,Vasquez, Andrew,607755,Giants,SF,L,80.1,109,153,0.9444444444444444,0.7124183006535948,SL,Slider,50.3,-42.5,7.8,18,18.9,9.3,9.6,104,,
2022,McGee, Jake,459429,Nationals,WSH,L,85.2,108,629,3.882716049382716,0.17170111287758347,SL,Slider,31.6,-36.2,-4.7,-13,1.1,5.1,-4.1,-79,0.053125,0.0875
2022,Marte, José,665896,Angels,LAA,R,96.6,108,265,1.6358024691358024,0.4075471698113208,FF,4-Seamer,13.9,-13.2,-0.7,-5,7.3,-7.5,-0.2,-2,,
