"Name","pitch_type","p_throws","hitter","Pitches","Speed","Spin Rate","X Movement","Z Movement","Whiff Prop","Strike Prop","Barrel Prop","Good Outcome Prop"
"Austin Gomber","CU","L","R",264,75.830303030303,2499.57196969697,-0.575833333333333,-1.16155303030303,0.106060606060606,0.602272727272727,0.0227272727272727,0.446969696969697
"Austin Gomber","FF","L","L",215,90.9186046511628,2162.11162790698,0.516,1.44213953488372,0.0325581395348837,0.618604651162791,0.00465116279069767,0.516279069767442
"Austin Gomber","FF","L","R",621,90.9892109500805,2154.02741935484,0.529275362318841,1.44244766505636,0.0515297906602254,0.652173913043478,0.0209339774557166,0.48792270531401
"Austin Gomber","SL","L","L",287,84.093031358885,2387.22299651568,-0.423205574912892,0.292961672473868,0.181184668989547,0.689895470383275,0.0104529616724739,0.571428571428571
"Austin Gomber","SL","L","R",220,84.6181818181818,2396.54090909091,-0.409363636363636,0.2665,0.0909090909090909,0.613636363636364,0.0181818181818182,0.459090909090909
"Blake Snell","CH","L","R",118,87.1,1898.74358974359,1.14161016949153,0.839491525423729,0.177966101694915,0.457627118644068,0.00847457627118644,0.372881355932203
"Blake Snell","CU","L","R",292,81.3948630136986,2289.65068493151,-1.01027397260274,-0.783184931506849,0.106164383561644,0.551369863013699,0.0102739726027397,0.452054794520548
"Blake Snell","FF","L","L",247,95.9206477732794,2430.16599190283,0.418744939271255,1.54805668016194,0.0809716599190283,0.68421052631579,0.00404858299595142,0.534412955465587
"Blake Snell","FF","L","R",1053,95.8089268755935,2434.94966761633,0.441139601139601,1.56612535612536,0.0968660968660969,0.643874643874644,0.0123456790123457,0.513770180436847
"Blake Snell","SL","L","L",113,88.6884955752212,2388.96460176991,-0.377699115044248,0.333716814159292,0.194690265486726,0.646017699115044,0.00884955752212389,0.47787610619469
"Blake Snell","SL","L","R",456,88.9135964912281,2389.43859649123,-0.332719298245614,0.408464912280702,0.192982456140351,0.62719298245614,0.0131578947368421,0.508771929824561
"Brad Keller","CH","R","L",108,90.1333333333333,1560.5462962963,-0.846759259259259,0.745740740740741,0.0740740740740741,0.509259259259259,0.0277777777777778,0.444444444444444
"Brad Keller","FF","R","L",486,94.6253086419753,2410.15020576132,0.183930041152263,1.09950617283951,0.0699588477366255,0.637860082304527,0.00823045267489712,0.510288065843621
"Brad Keller","FF","R","R",318,94.3534591194969,2406.68867924528,0.232201257861635,1.06908805031447,0.0943396226415094,0.628930817610063,0.0157232704402516,0.449685534591195
"Brad Keller","SI","R","L",159,94,2215.22012578616,-0.861446540880503,0.655786163522013,0.0754716981132075,0.654088050314465,0.00628930817610063,0.566037735849057
"Brad Keller","SI","R","R",358,93.1245810055866,2183.44972067039,-0.872821229050279,0.627011173184358,0.058659217877095,0.603351955307263,0.00837988826815642,0.474860335195531
"Brad Keller","SL","R","L",308,87.0188311688312,2545.29641693811,0.465681818181818,-0.192987012987013,0.100649350649351,0.590909090909091,0.0194805194805195,0.483766233766234
"Brad Keller","SL","R","R",481,86.7970893970894,2537.96881496881,0.477920997920998,-0.208170478170478,0.114345114345114,0.659043659043659,0.0187110187110187,0.546777546777547
"Brady Singer","CH","R","L",170,86.7758823529412,2224.90588235294,-1.20364705882353,1.00523529411765,0.0294117647058824,0.452941176470588,0.0176470588235294,0.382352941176471
"Brady Singer","SI","R","L",630,93.646178343949,2296.42356687898,-1.24088888888889,0.871761904761905,0.053968253968254,0.633333333333333,0.0158730158730159,0.519047619047619
"Brady Singer","SI","R","R",648,93.8637345679012,2297.55709876543,-1.23865740740741,0.867824074074074,0.0432098765432099,0.694444444444444,0.0108024691358025,0.570987654320988
"Brady Singer","SL","R","L",478,85.3968619246862,2345.49790794979,0.294874476987448,0.0522175732217573,0.173640167364017,0.723849372384937,0.0292887029288703,0.552301255230126
"Brady Singer","SL","R","R",425,85.6127058823529,2335.64,0.299835294117647,0.0239764705882353,0.148235294117647,0.642352941176471,0.00470588235294118,0.522352941176471
"Brandon Woodruff","CH","R","L",341,86.0208211143695,2011.24411764706,-1.32140762463343,0.736451612903226,0.30791788856305,0.63049853372434,0.00293255131964809,0.542521994134897
"Brandon Woodruff","CU","R","L",152,83.9059210526316,2495.86184210526,0.191644736842105,-0.576776315789474,0.0657894736842105,0.644736842105263,0.00657894736842105,0.572368421052632
"Brandon Woodruff","CU","R","R",167,84.1299401197605,2498.5748502994,0.227425149700599,-0.644311377245509,0.0658682634730539,0.67065868263473,0.00598802395209581,0.562874251497006
"Brandon Woodruff","FF","R","L",488,96.0670081967213,2349.38477366255,-0.470286885245902,1.46206967213115,0.141393442622951,0.69672131147541,0.0163934426229508,0.528688524590164
"Brandon Woodruff","FF","R","R",489,96.4768916155419,2350.45473251029,-0.523251533742331,1.45235173824131,0.137014314928425,0.721881390593047,0.016359918200409,0.539877300613497
"Brandon Woodruff","SI","R","L",199,95.6597989949749,2299.69191919192,-1.16532663316583,1.1664824120603,0.0603015075376884,0.658291457286432,0.0100502512562814,0.577889447236181
"Brandon Woodruff","SI","R","R",344,95.8941860465116,2278.22965116279,-1.16392441860465,1.15735465116279,0.061046511627907,0.694767441860465,0.0145348837209302,0.526162790697674
"Brandon Woodruff","SL","R","R",260,87.9234615384615,2411.42692307692,0.323384615384615,0.263115384615385,0.173076923076923,0.526923076923076,0,0.438461538461538
"Bryse Wilson","CH","R","L",127,85.9031496062992,1614.4094488189,-1.21417322834646,0.375275590551181,0.0551181102362205,0.543307086614173,0.0236220472440945,0.409448818897638
"Bryse Wilson","CU","R","L",123,77.0544715447154,2294.42276422764,1.36178861788618,-0.343658536585366,0.040650406504065,0.634146341463415,0.040650406504065,0.520325203252033
"Bryse Wilson","CU","R","R",125,77.8688,2303.128,1.31416,-0.18144,0.12,0.672,0.016,0.56
"Bryse Wilson","FF","R","L",318,92.6682389937107,2035.75471698113,-0.710440251572327,1.20389937106918,0.0817610062893082,0.613207547169811,0.0220125786163522,0.468553459119497
"Bryse Wilson","FF","R","R",115,92.7226086956522,2029.26086956522,-0.688,1.20182608695652,0.121739130434783,0.608695652173913,0.0173913043478261,0.443478260869565
"Bryse Wilson","SI","R","L",194,92.0288659793814,1967.37628865979,-1.34020618556701,0.657216494845361,0.0463917525773196,0.695876288659794,0.0103092783505155,0.56701030927835
"Bryse Wilson","SI","R","R",404,92.1378712871287,1954.07673267327,-1.34549504950495,0.661930693069307,0.051980198019802,0.70049504950495,0.0099009900990099,0.54950495049505
"Bryse Wilson","SL","R","R",175,82.5302857142857,2195.43428571429,0.527714285714286,0.180114285714286,0.0857142857142857,0.611428571428572,0.0228571428571429,0.457142857142857
"Cal Quantrill","CH","R","L",255,85.2227450980392,1532.2125984252,-1.03658823529412,0.621921568627451,0.0980392156862745,0.603921568627451,0.0117647058823529,0.498039215686275
"Cal Quantrill","FC","R","L",522,88.3934865900383,2243.33013435701,0.213563218390805,0.605019157088123,0.0957854406130268,0.626436781609196,0.0172413793103448,0.530651340996169
"Cal Quantrill","FC","R","R",529,88.5378071833648,2232.92979127135,0.232551984877127,0.563856332703214,0.0888468809073724,0.589792060491493,0.0170132325141777,0.491493383742911
"Cal Quantrill","SI","R","L",537,93.583426443203,2112.99067164179,-0.998435754189944,1.22709497206704,0.111731843575419,0.642458100558659,0.0186219739292365,0.532588454376164
"Cal Quantrill","SI","R","R",780,93.6091025641026,2099.18870346598,-1.01085897435897,1.24902564102564,0.0333333333333333,0.705128205128205,0.0153846153846154,0.533333333333333
"Carlos Carrasco","CH","R","L",373,87.2973190348525,1300.418230563,-0.67745308310992,0.0610455764075067,0.158176943699732,0.638069705093834,0.0134048257372654,0.487935656836461
"Carlos Carrasco","CH","R","R",220,87.4668181818182,1330.21818181818,-0.698090909090909,0.145772727272727,0.140909090909091,0.640909090909091,0.0181818181818182,0.45
"Carlos Carrasco","FF","R","L",390,93.1428205128205,2274.23333333333,-0.651564102564103,1.16246153846154,0.0743589743589744,0.684615384615385,0.0256410256410256,0.548717948717949
"Carlos Carrasco","FF","R","R",466,93.2223175965665,2289.32188841202,-0.615407725321888,1.17600858369099,0.0836909871244635,0.669527896995708,0.0150214592274678,0.532188841201717
"Carlos Carrasco","SI","R","L",117,92.0632478632479,2155.64957264957,-1.38068376068376,0.596495726495726,0.0512820512820513,0.632478632478632,0.00854700854700855,0.555555555555556
"Carlos Carrasco","SI","R","R",157,91.7541401273885,2165.5796178344,-1.3368152866242,0.654713375796178,0.114649681528662,0.726114649681529,0.0127388535031847,0.585987261146497
"Carlos Carrasco","SL","R","L",121,84.9223140495868,2463.5041322314,0.208181818181818,0.161818181818182,0.148760330578512,0.652892561983471,0.0165289256198347,0.495867768595041
"Carlos Carrasco","SL","R","R",469,84.8289978678038,2454.56503198294,0.19,0.19044776119403,0.187633262260128,0.688699360341151,0.00639658848614072,0.556503198294243
"Carlos Rodón","CU","L","R",152,79.7848684210526,2450.04605263158,-0.54421052631579,-1.02243421052632,0.0526315789473684,0.460526315789474,0.00657894736842105,0.361842105263158
"Carlos Rodón","FF","L","L",336,95.747619047619,2362.64880952381,0.489583333333333,1.50613095238095,0.12797619047619,0.717261904761905,0.0178571428571429,0.580357142857143
"Carlos Rodón","FF","L","R",1490,95.4979865771812,2345.56279382136,0.498785234899329,1.50731543624161,0.132885906040268,0.718120805369127,0.00939597315436242,0.574496644295302
"Carlos Rodón","SL","L","L",216,85.6814814814815,2479.68837209302,-0.660138888888889,-0.101435185185185,0.166666666666667,0.606481481481482,0,0.509259259259259
"Carlos Rodón","SL","L","R",713,85.2973352033661,2437.29096045198,-0.679410939691445,-0.0910378681626929,0.129032258064516,0.607293127629734,0.00701262272089762,0.458625525946704
"Chad Kuhl","CH","R","L",152,87.8190789473684,1685.40131578947,-1.14414473684211,0.510460526315789,0.0723684210526316,0.55921052631579,0.0263157894736842,0.453947368421053
"Chad Kuhl","KC","R","L",179,79.7553072625698,2867.99438202247,1.02513966480447,-0.895698324022346,0.0614525139664804,0.575418994413408,0.00558659217877095,0.441340782122905
"Chad Kuhl","SI","R","L",559,92.7440071556351,2133.14132379249,-1.21708407871199,0.828175313059034,0.0411449016100179,0.552772808586762,0.0196779964221825,0.461538461538462
"Chad Kuhl","SI","R","R",441,92.8233560090703,2123.4716553288,-1.18065759637188,0.837573696145125,0.0430839002267574,0.63265306122449,0.0226757369614512,0.512471655328798
"Chad Kuhl","SL","R","L",389,86.8478149100257,2543.69151670951,0.243110539845758,0.15987146529563,0.151670951156812,0.683804627249357,0.0179948586118252,0.521850899742931
"Chad Kuhl","SL","R","R",481,86.2975051975052,2539.51559251559,0.24956340956341,0.142702702702703,0.182952182952183,0.69022869022869,0.0124740124740125,0.53014553014553
"Charlie Morton","CH","R","L",129,87.0294573643411,2174.25,-1.44573643410853,0.121860465116279,0.186046511627907,0.542635658914729,0.00775193798449612,0.496124031007752
"Charlie Morton","CH","R","R",119,87.3033613445378,2131.16806722689,-1.48168067226891,0.145126050420168,0.142857142857143,0.647058823529412,0.00840336134453781,0.470588235294118
"Charlie Morton","CU","R","L",640,81.23890625,3070.178125,1.2985625,-0.784984375,0.1546875,0.6546875,0.00625,0.534375
"Charlie Morton","CU","R","R",463,81.314686825054,3065.58658008658,1.28546436285097,-0.777775377969762,0.170626349892009,0.634989200863931,0.0151187904967603,0.520518358531317
"Charlie Morton","FC","R","R",192,88.4447916666667,2552.84816753927,0.152291666666667,0.414322916666667,0.119791666666667,0.671875,0.0260416666666667,0.614583333333333
"Charlie Morton","FF","R","L",583,94.9171526586621,2364.56357388316,-0.907564322469983,1.04051457975986,0.0634648370497427,0.648370497427101,0.0222984562607204,0.509433962264151
"Charlie Morton","FF","R","R",394,94.8906091370558,2384.80612244898,-0.8551269035533,1.04309644670051,0.104060913705584,0.626903553299492,0.0101522842639594,0.472081218274112
"Charlie Morton","SI","R","R",274,94.6664233576642,2185.67153284672,-1.41981751824818,0.417664233576642,0.0255474452554745,0.60948905109489,0.0145985401459854,0.510948905109489
"Chris Bassitt","CH","R","L",115,85.1330434782609,1779.78947368421,-1.31495652173913,0.555913043478261,0.0434782608695652,0.426086956521739,0.00869565217391304,0.339130434782609
"Chris Bassitt","CU","R","L",232,71.5948275862069,2332.84482758621,1.25103448275862,-1.13443965517241,0.0905172413793103,0.612068965517241,0,0.504310344827586
"Chris Bassitt","CU","R","R",169,71.5207100591716,2326.81065088757,1.23497041420118,-1.15159763313609,0.0769230769230769,0.568047337278106,0.00591715976331361,0.49112426035503
"Chris Bassitt","FC","R","L",387,89.1808785529716,2259.9170984456,0.202196382428941,0.735736434108527,0.155038759689922,0.679586563307494,0.0129198966408269,0.540051679586563
"Chris Bassitt","FC","R","R",111,88.5297297297297,2269.24324324324,0.243513513513514,0.683063063063063,0.0630630630630631,0.684684684684685,0.027027027027027,0.531531531531532
"Chris Bassitt","FF","R","L",174,93.4373563218391,2198.58045977011,-0.437241379310345,1.12712643678161,0.103448275862069,0.620689655172414,0,0.373563218390805
"Chris Bassitt","FF","R","R",205,93.0458536585366,2184.6243902439,-0.476634146341463,1.14678048780488,0.160975609756098,0.697560975609756,0.0146341463414634,0.482926829268293
"Chris Bassitt","SI","R","L",381,92.8606299212598,2128.98157894737,-1.33123359580053,0.731049868766404,0.0603674540682415,0.671916010498688,0.0131233595800525,0.585301837270341
"Chris Bassitt","SI","R","R",585,92.7193162393162,2110.24273504274,-1.34552136752137,0.815059829059829,0.064957264957265,0.757264957264957,0.011965811965812,0.654700854700855
"Chris Bassitt","SL","R","R",202,82.7460396039604,2341.52475247525,0.556584158415842,0.0982178217821782,0.0891089108910891,0.599009900990099,0.0148514851485149,0.50990099009901
"Chris Bassitt","ST","R","R",180,74.9022222222222,2315.9,1.59688888888889,0.0330555555555556,0.166666666666667,0.583333333333333,0.0166666666666667,0.422222222222222
"Chris Flexen","CH","R","L",289,80.9321799307959,1306.11764705882,-1.04709342560554,0.709134948096886,0.121107266435986,0.56401384083045,0.0207612456747405,0.480968858131488
"Chris Flexen","FC","R","L",333,87.7536144578313,2347.03313253012,0.526036036036036,0.647117117117117,0.114114114114114,0.663663663663664,0.024024024024024,0.525525525525526
"Chris Flexen","FC","R","R",384,87.08203125,2363.08072916667,0.563072916666667,0.567057291666667,0.109375,0.6015625,0.015625,0.481770833333333
"Chris Flexen","FF","R","L",360,91.7811111111111,2137.27222222222,-0.213861111111111,1.56652777777778,0.0666666666666667,0.644444444444444,0.0166666666666667,0.508333333333333
"Chris Flexen","FF","R","R",509,91.6102161100196,2128.34774066798,-0.176286836935167,1.59011787819253,0.0550098231827112,0.648330058939096,0.0275049115913556,0.510805500982318
"Clayton Kershaw","CU","L","R",265,73.1520754716981,2391.44905660377,-0.40577358490566,-1.2882641509434,0.128301886792453,0.622641509433962,0,0.528301886792453
"Clayton Kershaw","FF","L","L",167,90.7981927710843,2430.88554216867,-0.0696407185628743,1.54119760479042,0.0958083832335329,0.67065868263473,0.00598802395209581,0.532934131736527
"Clayton Kershaw","FF","L","R",569,90.6998242530756,2400.72583479789,-0.0375395430579965,1.54706502636204,0.0193321616871705,0.685413005272408,0.0175746924428823,0.599297012302285
"Clayton Kershaw","SL","L","L",131,86.7832061068702,2595.47328244275,-0.465801526717557,0.549618320610687,0.190839694656489,0.679389312977099,0.00763358778625954,0.549618320610687
"Clayton Kershaw","SL","L","R",655,86.5567938931298,2572.76335877863,-0.449374045801527,0.550870229007634,0.2,0.712977099236641,0.00458015267175573,0.555725190839695
"Cole Irvin","CH","L","R",438,82.9979452054795,1554.6598173516,1.11187214611872,0.606324200913242,0.102739726027397,0.680365296803653,0.0228310502283105,0.554794520547945
"Cole Irvin","CU","L","L",167,78.388622754491,2087.19760479042,-0.712634730538922,-0.188982035928144,0.125748502994012,0.634730538922156,0.0119760479041916,0.526946107784431
"Cole Irvin","CU","L","R",374,77.1385026737968,2067.63440860215,-0.669812834224599,-0.390267379679144,0.0855614973262032,0.660427807486631,0.0213903743315508,0.494652406417112
"Cole Irvin","FF","L","L",168,90.847619047619,1965.26946107784,0.8075,1.37089285714286,0.0773809523809524,0.696428571428572,0.0238095238095238,0.553571428571429
"Cole Irvin","FF","L","R",811,90.6406905055487,1977.83107274969,0.825684340320592,1.34437731196054,0.117139334155364,0.67324290998767,0.0209617755856967,0.537607891491985
"Cole Irvin","SI","L","L",139,90.8028776978417,1929.94964028777,1.19920863309353,0.996834532374101,0.0287769784172662,0.683453237410072,0,0.561151079136691
"Cole Irvin","SI","L","R",422,90.1099526066351,1943.79097387173,1.21364928909953,0.991516587677725,0.0616113744075829,0.739336492890995,0.0308056872037915,0.592417061611374
"Corbin Burnes","CH","R","L",303,90.2762376237624,2050.88448844885,-1.19699669966997,0.597161716171617,0.214521452145215,0.574257425742574,0.0099009900990099,0.491749174917492
"Corbin Burnes","CU","R","L",329,81.6808510638298,2765.99088145897,0.819331306990882,-0.543617021276596,0.133738601823708,0.562310030395137,0,0.477203647416413
"Corbin Burnes","CU","R","R",273,81.6007326007326,2754.0695970696,0.806776556776557,-0.542967032967033,0.142857142857143,0.622710622710623,0.00366300366300366,0.52014652014652
"Corbin Burnes","FC","R","L",1062,95.089077212806,2631.39830508475,0.348954802259887,0.950282485875706,0.083804143126177,0.654425612052731,0.00847457627118644,0.548964218455744
"Corbin Burnes","FC","R","R",753,94.9941567065073,2617.5039893617,0.384143426294821,0.955883134130146,0.169986719787517,0.727755644090306,0.0106241699867198,0.597609561752988
"Corbin Burnes","SI","R","R",208,96.2538461538462,2494.64423076923,-0.96,1.03403846153846,0.0817307692307692,0.480769230769231,0.00480769230769231,0.389423076923077
"Corbin Burnes","SL","R","R",293,88.1027303754266,2804.05802047782,0.623310580204778,-0.00860068259385665,0.187713310580205,0.569965870307167,0.0068259385665529,0.491467576791809
"Corey Kluber","CH","R","L",238,82.9050420168067,1652.03781512605,-1.13441176470588,0.517563025210084,0.180672268907563,0.663865546218487,0.0126050420168067,0.554621848739496
"Corey Kluber","CU","R","L",217,80.3691244239631,2503.56221198157,1.38387096774194,0.0883410138248848,0.0691244239631336,0.788018433179724,0.0184331797235023,0.557603686635945
"Corey Kluber","CU","R","R",452,80.8929203539823,2536.06637168142,1.37303097345133,0.108230088495575,0.146017699115044,0.661504424778761,0.0176991150442478,0.528761061946903
"Corey Kluber","FC","R","L",385,86.3,2452.98441558442,0.239766233766234,0.702077922077922,0.127272727272727,0.688311688311688,0.0311688311688312,0.545454545454545
"Corey Kluber","FC","R","R",454,86.2995594713656,2471.30837004405,0.239140969162996,0.707488986784141,0.149779735682819,0.762114537444934,0.00881057268722467,0.645374449339207
"Corey Kluber","SI","R","L",286,88.7468531468531,2063.50699300699,-1.36604895104895,0.721643356643357,0.027972027972028,0.601398601398601,0.0104895104895105,0.486013986013986
"Corey Kluber","SI","R","R",372,88.9809139784946,2083.75268817204,-1.3585752688172,0.724193548387097,0.0376344086021505,0.723118279569893,0.0188172043010753,0.586021505376344
"Cristian Javier","CH","R","L",100,85.172,2213.71,-1.2104,0.8043,0.07,0.32,0.01,0.25
"Cristian Javier","FF","R","L",870,93.5481609195402,2345.62873563218,-0.619816091954023,1.58667816091954,0.114942528735632,0.672413793103448,0.00689655172413793,0.537931034482759
"Cristian Javier","FF","R","R",665,94.113984962406,2365.94436090226,-0.602917293233083,1.57476691729323,0.157894736842105,0.696240601503759,0.0150375939849624,0.55187969924812
"Cristian Javier","KC","R","L",193,76.4849740932642,2885.87046632124,1.08756476683938,-0.777772020725389,0.0932642487046632,0.49740932642487,0.0155440414507772,0.38860103626943
"Cristian Javier","SL","R","L",245,79.6444897959184,2613.14285714286,1.19971428571429,0.28865306122449,0.106122448979592,0.657142857142857,0.0326530612244898,0.538775510204082
"Cristian Javier","SL","R","R",460,79.9630434782609,2624.40434782609,1.28882608695652,0.221108695652174,0.176086956521739,0.597826086956522,0.00434782608695652,0.510869565217391
"Dakota Hudson","CU","R","L",183,80.3606557377049,2421.01092896175,0.633224043715847,-0.376775956284153,0.0765027322404372,0.524590163934426,0.0218579234972678,0.480874316939891
"Dakota Hudson","CU","R","R",121,80.6297520661157,2421.74380165289,0.597768595041322,-0.405619834710744,0.0743801652892562,0.504132231404959,0.00826446280991736,0.363636363636364
"Dakota Hudson","FF","R","L",365,91.192602739726,2170.64931506849,-0.321945205479452,0.701397260273973,0.063013698630137,0.632876712328767,0.0136986301369863,0.49041095890411
"Dakota Hudson","FF","R","R",136,91.4419117647059,2181.08823529412,-0.392205882352941,0.677058823529412,0.0808823529411765,0.588235294117647,0,0.433823529411765
"Dakota Hudson","SI","R","L",293,91.840614334471,2046.1095890411,-1.03559726962457,0.501262798634812,0.0238907849829352,0.559726962457338,0.0136518771331058,0.436860068259386
"Dakota Hudson","SI","R","R",497,91.9917505030181,2064.7323943662,-1.04684104627767,0.491066398390342,0.03420523138833,0.641851106639839,0.0120724346076459,0.494969818913481
"Dakota Hudson","SL","R","L",196,88.2719387755102,2337.42346938776,0.0418367346938776,0.445918367346939,0.0714285714285714,0.571428571428572,0.00510204081632653,0.433673469387755
"Dakota Hudson","SL","R","R",370,87.3118918918919,2388.65405405405,0.0347837837837838,0.349135135135135,0.137837837837838,0.651351351351351,0.0216216216216216,0.548648648648649
"Dane Dunning","CH","R","L",388,83.9938144329897,1860.80670103093,-1.43904639175258,0.350231958762887,0.11340206185567,0.644329896907216,0.0077319587628866,0.530927835051546
"Dane Dunning","CH","R","R",127,84.2102362204724,1856.48818897638,-1.4244094488189,0.367086614173228,0.21259842519685,0.637795275590551,0.015748031496063,0.480314960629921
"Dane Dunning","FC","R","L",191,86.834554973822,2143.62303664921,0.0883769633507853,0.777643979057592,0.0942408376963351,0.586387434554974,0.0157068062827225,0.492146596858639
"Dane Dunning","FC","R","R",110,87.5918181818182,2182.43636363636,0.059,0.776636363636364,0.0272727272727273,0.6,0.00909090909090909,0.527272727272727
"Dane Dunning","SI","R","L",452,89.4440265486726,2002.59955752212,-1.32329646017699,0.475132743362832,0.0575221238938053,0.630530973451327,0.0265486725663717,0.530973451327434
