"","x","z","response","hand","pitch","pred"
"29049",0.9,-0.4,"strike","left","changeup",-1.11884936115811
"29050",0.9,-0.4,"strike","left","curveball",-0.716248598201357
"29051",0.9,-0.4,"strike","left","fastball",-2.4431632121809
"29052",0.9,-0.4,"strike","left","slider",-0.679407661709008
"29053",0.9,-0.4,"strike","right","changeup",-1.23651252400624
"29054",0.9,-0.4,"strike","right","curveball",-0.588013525331175
"29055",0.9,-0.4,"strike","right","fastball",-1.66902063433864
"29056",0.9,-0.4,"strike","right","slider",-0.430747537338578
"29057",0.9,-0.4,"whiff","left","changeup",-0.395906534716484
"29058",0.9,-0.4,"whiff","left","curveball",0.0225427167228928
"29059",0.9,-0.4,"whiff","left","fastball",-1.90905921186471
"29060",0.9,-0.4,"whiff","left","slider",-0.291714287224463
"29061",0.9,-0.4,"whiff","right","changeup",-0.503035709317066
"29062",0.9,-0.4,"whiff","right","curveball",-0.349074679501632
"29063",0.9,-0.4,"whiff","right","fastball",-1.199350364125
"29064",0.9,-0.4,"whiff","right","slider",0.0399340996887725
"29065",0.9,-0.3,"barrel","left","changeup",-1.14497902801907
"29066",0.9,-0.3,"barrel","left","curveball",-0.976092175216515
"29067",0.9,-0.3,"barrel","left","fastball",-0.511190280053046
"29068",0.9,-0.3,"barrel","left","slider",-0.848564645611596
"29069",0.9,-0.3,"barrel","right","changeup",-2.63948355183348
"29070",0.9,-0.3,"barrel","right","curveball",-3.96628261532817
"29071",0.9,-0.3,"barrel","right","fastball",-1.06721067536641
"29072",0.9,-0.3,"barrel","right","slider",-1.47521391212462
"29073",0.9,-0.3,"strike","left","changeup",-1.06680424788894
"29074",0.9,-0.3,"strike","left","curveball",-0.680169300901888
"29075",0.9,-0.3,"strike","left","fastball",-2.28337453869478
"29076",0.9,-0.3,"strike","left","slider",-0.637507354138882
"29077",0.9,-0.3,"strike","right","changeup",-1.16666796865598
"29078",0.9,-0.3,"strike","right","curveball",-0.543493571099052
"29079",0.9,-0.3,"strike","right","fastball",-1.51413474645075
"29080",0.9,-0.3,"strike","right","slider",-0.40764168304108
"29081",0.9,-0.3,"whiff","left","changeup",-0.454902876968205
"29082",0.9,-0.3,"whiff","left","curveball",-0.0437197576041796
"29083",0.9,-0.3,"whiff","left","fastball",-1.7176415984255
"29084",0.9,-0.3,"whiff","left","slider",-0.262758775755686
"29085",0.9,-0.3,"whiff","right","changeup",-0.57497012881433
"29086",0.9,-0.3,"whiff","right","curveball",-0.340717112570651
"29087",0.9,-0.3,"whiff","right","fastball",-1.02421228443008
"29088",0.9,-0.3,"whiff","right","slider",0.0282285775432593
"29089",0.9,-0.2,"barrel","left","changeup",-1.05378558998026
"29090",0.9,-0.2,"barrel","left","curveball",-0.99445526964363
"29091",0.9,-0.2,"barrel","left","fastball",-0.455178511955793
"29092",0.9,-0.2,"barrel","left","slider",-0.869632349542145
"29093",0.9,-0.2,"barrel","right","changeup",-2.57065094148544
"29094",0.9,-0.2,"barrel","right","curveball",-3.77028873250004
"29095",0.9,-0.2,"barrel","right","fastball",-0.983600714467859
"29096",0.9,-0.2,"barrel","right","slider",-1.41495960300007
"29097",0.9,-0.2,"strike","left","changeup",-1.03593559570269
"29098",0.9,-0.2,"strike","left","curveball",-0.660542186061959
"29099",0.9,-0.2,"strike","left","fastball",-2.16252544972204
"29100",0.9,-0.2,"strike","left","slider",-0.611001113946289
"29101",0.9,-0.2,"strike","right","changeup",-1.12200851071216
"29102",0.9,-0.2,"strike","right","curveball",-0.513712192779596
"29103",0.9,-0.2,"strike","right","fastball",-1.39670187122443
"29104",0.9,-0.2,"strike","right","slider",-0.397859563629412
"29105",0.9,-0.2,"whiff","left","changeup",-0.533154020405633
"29106",0.9,-0.2,"whiff","left","curveball",-0.13484235058414
"29107",0.9,-0.2,"whiff","left","fastball",-1.54805514183844
"29108",0.9,-0.2,"whiff","left","slider",-0.252064948505301
"29109",0.9,-0.2,"whiff","right","changeup",-0.674607713793065
"29110",0.9,-0.2,"whiff","right","curveball",-0.347462684029767
"29111",0.9,-0.2,"whiff","right","fastball",-0.866976162443669
"29112",0.9,-0.2,"whiff","right","slider",0.00497593037202584
"29113",0.9,-0.0999999999999996,"barrel","left","changeup",-0.990575891056285
"29114",0.9,-0.0999999999999996,"barrel","left","curveball",-1.04820372731035
"29115",0.9,-0.0999999999999996,"barrel","left","fastball",-0.42137774768939
"29116",0.9,-0.0999999999999996,"barrel","left","slider",-0.935746852672193
"29117",0.9,-0.0999999999999996,"barrel","right","changeup",-2.52556090287745
"29118",0.9,-0.0999999999999996,"barrel","right","curveball",-3.63284310481894
"29119",0.9,-0.0999999999999996,"barrel","right","fastball",-0.920886253700268
"29120",0.9,-0.0999999999999996,"barrel","right","slider",-1.38764396000765
"29121",0.9,-0.0999999999999996,"strike","left","changeup",-1.02624340459937
"29122",0.9,-0.0999999999999996,"strike","left","curveball",-0.65736725368157
"29123",0.9,-0.0999999999999996,"strike","left","fastball",-2.08061594526268
"29124",0.9,-0.0999999999999996,"strike","left","slider",-0.59988894113123
"29125",0.9,-0.0999999999999996,"strike","right","changeup",-1.10253415017479
"29126",0.9,-0.0999999999999996,"strike","right","curveball",-0.498669390372808
"29127",0.9,-0.0999999999999996,"strike","right","fastball",-1.31672200865967
"29128",0.9,-0.0999999999999996,"strike","right","slider",-0.401401179103573
"29129",0.9,-0.0999999999999996,"whiff","left","changeup",-0.630659965028768
"29130",0.9,-0.0999999999999996,"whiff","left","curveball",-0.250825062216989
"29131",0.9,-0.0999999999999996,"whiff","left","fastball",-1.40029984210354
"29132",0.9,-0.0999999999999996,"whiff","left","slider",-0.259632805473307
"29133",0.9,-0.0999999999999996,"whiff","right","changeup",-0.80194846425327
"29134",0.9,-0.0999999999999996,"whiff","right","curveball",-0.36931139387898
"29135",0.9,-0.0999999999999996,"whiff","right","fastball",-0.727641998165758
"29136",0.9,-0.0999999999999996,"whiff","right","slider",-0.0298238418249277
"29137",0.9,0,"barrel","left","changeup",-0.95534993124715
"29138",0.9,0,"barrel","left","curveball",-1.13733754821667
"29139",0.9,0,"barrel","left","fastball",-0.409787987253837
"29140",0.9,0,"barrel","left","slider",-1.04690815500174
"29141",0.9,0,"barrel","right","changeup",-2.50421343600952
"29142",0.9,0,"barrel","right","curveball",-3.55394573228485
"29143",0.9,0,"barrel","right","fastball",-0.879067293063637
"29144",0.9,0,"barrel","right","slider",-1.39326698314739
"29145",0.9,0,"strike","left","changeup",-1.03772767457899
"29146",0.9,0,"strike","left","curveball",-0.670644503760722
"29147",0.9,0,"strike","left","fastball",-2.0376460253167
"29148",0.9,0,"strike","left","slider",-0.604170835693703
"29149",0.9,0,"strike","right","changeup",-1.10824488704386
"29150",0.9,0,"strike","right","curveball",-0.498365163878689
"29151",0.9,0,"strike","right","fastball",-1.27419515875648
"29152",0.9,0,"strike","right","slider",-0.418266529463564
"29153",0.9,0,"whiff","left","changeup",-0.747420710837608
"29154",0.9,0,"whiff","left","curveball",-0.391667892502726
"29155",0.9,0,"whiff","left","fastball",-1.27437569922079
"29156",0.9,0,"whiff","left","slider",-0.285462346659705
"29157",0.9,0,"whiff","right","changeup",-0.956992380194944
"29158",0.9,0,"whiff","right","curveball",-0.406263242118291
"29159",0.9,0,"whiff","right","fastball",-0.606209791596349
"29160",0.9,0,"whiff","right","slider",-0.0761707390476011
"29161",0.9,0.1,"barrel","left","changeup",-0.948107710552852
"29162",0.9,0.1,"barrel","left","curveball",-1.2618567323626
"29163",0.9,0.1,"barrel","left","fastball",-0.420409230649134
"29164",0.9,0.1,"barrel","left","slider",-1.20311625653079
"29165",0.9,0.1,"barrel","right","changeup",-2.50660854088163
"29166",0.9,0.1,"barrel","right","curveball",-3.53359661489778
"29167",0.9,0.1,"barrel","right","fastball",-0.858143832557967
"29168",0.9,0.1,"barrel","right","slider",-1.43182867241927
"29169",0.9,0.1,"strike","left","changeup",-1.07038840564154
"29170",0.9,0.1,"strike","left","curveball",-0.700373936299414
"29171",0.9,0.1,"strike","left","fastball",-2.0336156898841
"29172",0.9,0.1,"strike","left","slider",-0.62384679763371
"29173",0.9,0.1,"strike","right","changeup",-1.13914072131937
"29174",0.9,0.1,"strike","right","curveball",-0.512799513297237
"29175",0.9,0.1,"strike","right","fastball",-1.26912132151485
"29176",0.9,0.1,"strike","right","slider",-0.448455614709385
"29177",0.9,0.1,"whiff","left","changeup",-0.883436257832155
"29178",0.9,0.1,"whiff","left","curveball",-0.557370841441351
"29179",0.9,0.1,"whiff","left","fastball",-1.17028271319019
"29180",0.9,0.1,"whiff","left","slider",-0.329553572064495
"29181",0.9,0.1,"whiff","right","changeup",-1.13973946161809
"29182",0.9,0.1,"whiff","right","curveball",-0.4583182287477
"29183",0.9,0.1,"whiff","right","fastball",-0.50267954273544
"29184",0.9,0.1,"whiff","right","slider",-0.134064761295995
"29185",0.9,0.2,"barrel","left","changeup",-0.968849228973394
"29186",0.9,0.2,"barrel","left","curveball",-1.42176127974813
"29187",0.9,0.2,"barrel","left","fastball",-0.453241477875281
"29188",0.9,0.2,"barrel","left","slider",-1.40437115725934
"29189",0.9,0.2,"barrel","right","changeup",-2.53274621749379
"29190",0.9,0.2,"barrel","right","curveball",-3.57179575265773
"29191",0.9,0.2,"barrel","right","fastball",-0.858115872183256
"29192",0.9,0.2,"barrel","right","slider",-1.50332902782329
"29193",0.9,0.2,"strike","left","changeup",-1.12422559778702
"29194",0.9,0.2,"strike","left","curveball",-0.746555551297646
"29195",0.9,0.2,"strike","left","fastball",-2.06852493896488
"29196",0.9,0.2,"strike","left","slider",-0.65891682695125
"29197",0.9,0.2,"strike","right","changeup",-1.19522165300132
"29198",0.9,0.2,"strike","right","curveball",-0.541972438628453
"29199",0.9,0.2,"strike","right","fastball",-1.3015004969348
"29200",0.9,0.2,"strike","right","slider",-0.491968434841035
"29201",0.9,0.2,"whiff","left","changeup",-1.03870660601241
"29202",0.9,0.2,"whiff","left","curveball",-0.747933909032864
"29203",0.9,0.2,"whiff","left","fastball",-1.08802088401175
"29204",0.9,0.2,"whiff","left","slider",-0.391906481687677
"29205",0.9,0.2,"whiff","right","changeup",-1.3501897085227
"29206",0.9,0.2,"whiff","right","curveball",-0.525476353767207
"29207",0.9,0.2,"whiff","right","fastball",-0.417051251583033
"29208",0.9,0.2,"whiff","right","slider",-0.203505908570109
"29209",0.9,0.3,"barrel","left","changeup",-1.01757448650877
"29210",0.9,0.3,"barrel","left","curveball",-1.61705119037327
"29211",0.9,0.3,"barrel","left","fastball",-0.508284728932278
"29212",0.9,0.3,"barrel","left","slider",-1.65067285718738
"29213",0.9,0.3,"barrel","right","changeup",-2.582626465846
"29214",0.9,0.3,"barrel","right","curveball",-3.66854314556469
"29215",0.9,0.3,"barrel","right","fastball",-0.878983411939507
"29216",0.9,0.3,"barrel","right","slider",-1.60776804935947
"29217",0.9,0.3,"strike","left","changeup",-1.19923925101543
"29218",0.9,0.3,"strike","left","curveball",-0.809189348755418
"29219",0.9,0.3,"strike","left","fastball",-2.14237377255903
"29220",0.9,0.3,"strike","left","slider",-0.709380923646323
"29221",0.9,0.3,"strike","right","changeup",-1.27648768208971
"29222",0.9,0.3,"strike","right","curveball",-0.585883939872338
"29223",0.9,0.3,"strike","right","fastball",-1.37133268501631
"29224",0.9,0.3,"strike","right","slider",-0.548804989858515
"29225",0.9,0.3,"whiff","left","changeup",-1.21323175537837
"29226",0.9,0.3,"whiff","left","curveball",-0.963357095277266
"29227",0.9,0.3,"whiff","left","fastball",-1.02759021168546
"29228",0.9,0.3,"whiff","left","slider",-0.472521075529251
"29229",0.9,0.3,"whiff","right","changeup",-1.58834312090879
"29230",0.9,0.3,"whiff","right","curveball",-0.607737617176811
"29231",0.9,0.3,"whiff","right","fastball",-0.349324918139128
"29232",0.9,0.3,"whiff","right","slider",-0.284494180869943
"29233",0.9,0.4,"barrel","left","changeup",-1.09428348315899
"29234",0.9,0.4,"barrel","left","curveball",-1.84772646423801
"29235",0.9,0.4,"barrel","left","fastball",-0.585538983820125
"29236",0.9,0.4,"barrel","left","slider",-1.94202135631493
"29237",0.9,0.4,"barrel","right","changeup",-2.65624928593825
"29238",0.9,0.4,"barrel","right","curveball",-3.82383879361868
"29239",0.9,0.4,"barrel","right","fastball",-0.920746451826718
"29240",0.9,0.4,"barrel","right","slider",-1.74514573702778
"29241",0.9,0.4,"strike","left","changeup",-1.29542936532678
"29242",0.9,0.4,"strike","left","curveball",-0.888275328672731
"29243",0.9,0.4,"strike","left","fastball",-2.25516219066656
"29244",0.9,0.4,"strike","left","slider",-0.775239087718929
"29245",0.9,0.4,"strike","right","changeup",-1.38293880858455
"29246",0.9,0.4,"strike","right","curveball",-0.64453401702889
"29247",0.9,0.4,"strike","right","fastball",-1.47861788575939
"29248",0.9,0.4,"strike","right","slider",-0.618965279761824
"29249",0.9,0.4,"whiff","left","changeup",-1.40701170593004
"29250",0.9,0.4,"whiff","left","curveball",-1.20364040017456
"29251",0.9,0.4,"whiff","left","fastball",-0.988990696211316
"29252",0.9,0.4,"whiff","left","slider",-0.571397353589216
"29253",0.9,0.4,"whiff","right","changeup",-1.85419969877635
"29254",0.9,0.4,"whiff","right","curveball",-0.705102018976513
"29255",0.9,0.4,"whiff","right","fastball",-0.299500542403724
"29256",0.9,0.4,"whiff","right","slider",-0.377029578195497
"29257",0.9,0.5,"barrel","left","changeup",-1.19897621892405
"29258",0.9,0.5,"barrel","left","curveball",-2.11378710134235
"29259",0.9,0.5,"barrel","left","fastball",-0.685004242538821
"29260",0.9,0.5,"barrel","left","slider",-2.27841665464198
"29261",0.9,0.5,"barrel","right","changeup",-2.75361467777056
"29262",0.9,0.5,"barrel","right","curveball",-4.03768269681967
"29263",0.9,0.5,"barrel","right","fastball",-0.983404991844888
"29264",0.9,0.5,"barrel","right","slider",-1.91546209082825
"29265",0.9,0.5,"strike","left","changeup",-1.41279594072106
"29266",0.9,0.5,"strike","left","curveball",-0.983813491049584
"29267",0.9,0.5,"strike","left","fastball",-2.40689019328747
"29268",0.9,0.5,"strike","left","slider",-0.856491319169068
"29269",0.9,0.5,"strike","right","changeup",-1.51457503248582
"29270",0.9,0.5,"strike","right","curveball",-0.71792267009811
"29271",0.9,0.5,"strike","right","fastball",-1.62335609916403
"29272",0.9,0.5,"strike","right","slider",-0.702449304550963
"29273",0.9,0.5,"whiff","left","changeup",-1.62004645766741
"29274",0.9,0.5,"whiff","left","curveball",-1.46878382372473
"29275",0.9,0.5,"whiff","left","fastball",-0.97222233758933
"29276",0.9,0.5,"whiff","left","slider",-0.688535315867573
"29277",0.9,0.5,"whiff","right","changeup",-2.14775944212537
"29278",0.9,0.5,"whiff","right","curveball",-0.817569559166313
"29279",0.9,0.5,"whiff","right","fastball",-0.267578124376821
"29280",0.9,0.5,"whiff","right","slider",-0.48111210054677
"29281",0.9,0.6,"barrel","left","changeup",-1.33165269380395
"29282",0.9,0.6,"barrel","left","curveball",-2.4152331016863
"29283",0.9,0.6,"barrel","left","fastball",-0.806680505088368
"29284",0.9,0.6,"barrel","left","slider",-2.65985875216853
"29285",0.9,0.6,"barrel","right","changeup",-2.87472264134292
"29286",0.9,0.6,"barrel","right","curveball",-4.31007485516769
"29287",0.9,0.6,"barrel","right","fastball",-1.06695903199402
"29288",0.9,0.6,"barrel","right","slider",-2.11871711076086
"29289",0.9,0.6,"strike","left","changeup",-1.55133897719827
"29290",0.9,0.6,"strike","left","curveball",-1.09580383588598
"29291",0.9,0.6,"strike","left","fastball",-2.59755778042176
"29292",0.9,0.6,"strike","left","slider",-0.95313761799674
"29293",0.9,0.6,"strike","right","changeup",-1.67139635379354
"29294",0.9,0.6,"strike","right","curveball",-0.806049899079998
"29295",0.9,0.6,"strike","right","fastball",-1.80554732523025
"29296",0.9,0.6,"strike","right","slider",-0.799257064225932
"29297",0.9,0.6,"whiff","left","changeup",-1.85233601059049
"29298",0.9,0.6,"whiff","left","curveball",-1.7587873659278
"29299",0.9,0.6,"whiff","left","fastball",-0.977285135819496
"29300",0.9,0.6,"whiff","left","slider",-0.823934962364322
"29301",0.9,0.6,"whiff","right","changeup",-2.46902235095587
"29302",0.9,0.6,"whiff","right","curveball",-0.94514023774621
"29303",0.9,0.6,"whiff","right","fastball",-0.25355766405842
"29304",0.9,0.6,"whiff","right","slider",-0.596741747923765
"29305",0.9,0.7,"barrel","left","changeup",-1.49231290779868
"29306",0.9,0.7,"barrel","left","curveball",-2.75206446526985
"29307",0.9,0.7,"barrel","left","fastball",-0.950567771468765
"29308",0.9,0.7,"barrel","left","slider",-3.08634764889457
"29309",0.9,0.7,"barrel","right","changeup",-3.01957317665532
"29310",0.9,0.7,"barrel","right","curveball",-4.64101526866273
"29311",0.9,0.7,"barrel","right","fastball",-1.17140857227411
"29312",0.9,0.7,"barrel","right","slider",-2.35491079682562
"29313",0.9,0.7,"strike","left","changeup",-1.71105847475841
"29314",0.9,0.7,"strike","left","curveball",-1.22424636318191
"29315",0.9,0.7,"strike","left","fastball",-2.82716495206943
"29316",0.9,0.7,"strike","left","slider",-1.06517798420195
"29317",0.9,0.7,"strike","right","changeup",-1.85340277250769
"29318",0.9,0.7,"strike","right","curveball",-0.908915703974554
"29319",0.9,0.7,"strike","right","fastball",-2.02519156395803
"29320",0.9,0.7,"strike","right","slider",-0.90938855878673
"29321",0.9,0.7,"whiff","left","changeup",-2.10388036469927
"29322",0.9,0.7,"whiff","left","curveball",-2.07365102678375
"29323",0.9,0.7,"whiff","left","fastball",-1.00417909090182
"29324",0.9,0.7,"whiff","left","slider",-0.977596293079462
"29325",0.9,0.7,"whiff","right","changeup",-2.81798842526783
"29326",0.9,0.7,"whiff","right","curveball",-1.0878140547162
"29327",0.9,0.7,"whiff","right","fastball",-0.25743916144852
"29328",0.9,0.7,"whiff","right","slider",-0.723918520326479
"29329",0.9,0.8,"barrel","left","changeup",-1.68095686090825
"29330",0.9,0.8,"barrel","left","curveball",-3.12428119209301
"29331",0.9,0.8,"barrel","left","fastball",-1.11666604168001
"29332",0.9,0.8,"barrel","left","slider",-3.55788334482012
"29333",0.9,0.8,"barrel","right","changeup",-3.18816628370778
"29334",0.9,0.8,"barrel","right","curveball",-5.03050393730478
"29335",0.9,0.8,"barrel","right","fastball",-1.29675361268516
"29336",0.9,0.8,"barrel","right","slider",-2.62404314902252
"29337",0.9,0.8,"strike","left","changeup",-1.89195443340148
"29338",0.9,0.8,"strike","left","curveball",-1.36914107293738
"29339",0.9,0.8,"strike","left","fastball",-3.09571170823048
"29340",0.9,0.8,"strike","left","slider",-1.19261241778468
"29341",0.9,0.8,"strike","right","changeup",-2.06059428862829
"29342",0.9,0.8,"strike","right","curveball",-1.02652008478178
"29343",0.9,0.8,"strike","right","fastball",-2.28228881534738
"29344",0.9,0.8,"strike","right","slider",-1.03284378823336
"29345",0.9,0.8,"whiff","left","changeup",-2.37467951999377
"29346",0.9,0.8,"whiff","left","curveball",-2.4133748062926
"29347",0.9,0.8,"whiff","left","fastball",-1.05290420283629
"29348",0.9,0.8,"whiff","left","slider",-1.14951930801299
"29349",0.9,0.8,"whiff","right","changeup",-3.19465766506127
"29350",0.9,0.8,"whiff","right","curveball",-1.2455910100763
"29351",0.9,0.8,"whiff","right","fastball",-0.279222616547122
"29352",0.9,0.8,"whiff","right","slider",-0.862642417754913
"29353",0.9,0.9,"barrel","left","changeup",-1.89758455313266
"29354",0.9,0.9,"barrel","left","curveball",-3.53188328215577
"29355",0.9,0.9,"barrel","left","fastball",-1.30497531572211
"29356",0.9,0.9,"barrel","left","slider",-4.07446583994517
"29357",0.9,0.9,"barrel","right","changeup",-3.38050196250028
"29358",0.9,0.9,"barrel","right","curveball",-5.47854086109385
"29359",0.9,0.9,"barrel","right","fastball",-1.44299415322718
"29360",0.9,0.9,"barrel","right","slider",-2.92611416735157
"29361",0.9,0.9,"strike","left","changeup",-2.09402685312749
"29362",0.9,0.9,"strike","left","curveball",-1.5304879651524
"29363",0.9,0.9,"strike","left","fastball",-3.4031980489049
"29364",0.9,0.9,"strike","left","slider",-1.33544091874496
"29365",0.9,0.9,"strike","right","changeup",-2.29297090215533
"29366",0.9,0.9,"strike","right","curveball",-1.15886304150167
"29367",0.9,0.9,"strike","right","fastball",-2.57683907939829
"29368",0.9,0.9,"strike","right","slider",-1.16962275256582
"29369",0.9,0.9,"whiff","left","changeup",-2.66473347647397
"29370",0.9,0.9,"whiff","left","curveball",-2.77795870445433
"29371",0.9,0.9,"whiff","left","fastball",-1.12346047162291
"29372",0.9,0.9,"whiff","left","slider",-1.33970400716492
"29373",0.9,0.9,"whiff","right","changeup",-3.59903007033618
"29374",0.9,0.9,"whiff","right","curveball",-1.41847110382649
"29375",0.9,0.9,"whiff","right","fastball",-0.318908029354224
"29376",0.9,0.9,"whiff","right","slider",-1.01291344020907
"29377",0.9,1,"barrel","left","changeup",-2.14219598447191
"29378",0.9,1,"barrel","left","curveball",-3.97487073545813
"29379",0.9,1,"barrel","left","fastball",-1.51549559359506
"29380",0.9,1,"barrel","left","slider",-4.63609513426971
"29381",0.9,1,"barrel","right","changeup",-3.59658021303283
"29382",0.9,1,"barrel","right","curveball",-5.98512604002993
"29383",0.9,1,"barrel","right","fastball",-1.61013019390015
"29384",0.9,1,"barrel","right","slider",-3.26112385181276
"29385",0.9,1,"strike","left","changeup",-2.31727573393642
"29386",0.9,1,"strike","left","curveball",-1.70828703982695
"29387",0.9,1,"strike","left","fastball",-3.7496239740927
"29388",0.9,1,"strike","left","slider",-1.49366348708276
"29389",0.9,1,"strike","right","changeup",-2.55053261308882
"29390",0.9,1,"strike","right","curveball",-1.30594457413423
"29391",0.9,1,"strike","right","fastball",-2.90884235611078
"29392",0.9,1,"strike","right","slider",-1.3197254517841
"29393",0.9,1,"whiff","left","changeup",-2.97404223413987
"29394",0.9,1,"whiff","left","curveball",-3.16740272126895
"29395",0.9,1,"whiff","left","fastball",-1.21584789726169
"29396",0.9,1,"whiff","left","slider",-1.54815039053523
"29397",0.9,1,"whiff","right","changeup",-4.03110564109255
"29398",0.9,1,"whiff","right","curveball",-1.60645433596678
"29399",0.9,1,"whiff","right","fastball",-0.376495399869829
"29400",0.9,1,"whiff","right","slider",-1.17473158768894
"29401",0.9,1.1,"barrel","left","changeup",-2.414791154926
"29402",0.9,1.1,"barrel","left","curveball",-4.4532435520001
"29403",0.9,1.1,"barrel","left","fastball",-1.74822687529885
"29404",0.9,1.1,"barrel","left","slider",-5.24277122779376
"29405",0.9,1.1,"barrel","right","changeup",-3.83640103530543
"29406",0.9,1.1,"barrel","right","curveball",-6.55025947411304
"29407",0.9,1.1,"barrel","right","fastball",-1.79816173470408
"29408",0.9,1.1,"barrel","right","slider",-3.62907220240611
"29409",0.9,1.1,"strike","left","changeup",-2.56170107582829
"29410",0.9,1.1,"strike","left","curveball",-1.90253829696105
"29411",0.9,1.1,"strike","left","fastball",-4.13498948379388
"29412",0.9,1.1,"strike","left","slider",-1.6672801227981
"29413",0.9,1.1,"strike","right","changeup",-2.83327942142874
"29414",0.9,1.1,"strike","right","curveball",-1.46776468267946
"29415",0.9,1.1,"strike","right","fastball",-3.27829864548483
"29416",0.9,1.1,"strike","right","slider",-1.48315188588822
"29417",0.9,1.1,"whiff","left","changeup",-3.30260579299148
"29418",0.9,1.1,"whiff","left","curveball",-3.58170685673645
"29419",0.9,1.1,"whiff","left","fastball",-1.33006647975262
"29420",0.9,1.1,"whiff","left","slider",-1.77485845812394
"29421",0.9,1.1,"whiff","right","changeup",-4.4908843773304
"29422",0.9,1.1,"whiff","right","curveball",-1.80954070649716
"29423",0.9,1.1,"whiff","right","fastball",-0.451984728093934
"29424",0.9,1.1,"whiff","right","slider",-1.34809686019454
"29425",0.9,1.2,"barrel","left","changeup",-2.71537006449493
"29426",0.9,1.2,"barrel","left","curveball",-4.96700173178168
"29427",0.9,1.2,"barrel","left","fastball",-2.0031691608335
"29428",0.9,1.2,"barrel","left","slider",-5.8944941205173
"29429",0.9,1.2,"barrel","right","changeup",-4.09996442931808
"29430",0.9,1.2,"barrel","right","curveball",-7.17394116334316
"29431",0.9,1.2,"barrel","right","fastball",-2.00708877563898
"29432",0.9,1.2,"barrel","right","slider",-4.02995921913159
"29433",0.9,1.2,"strike","left","changeup",-2.82730287880309
"29434",0.9,1.2,"strike","left","curveball",-2.11324173655468
"29435",0.9,1.2,"strike","left","fastball",-4.55929457800844
"29436",0.9,1.2,"strike","left","slider",-1.85629082589097
"29437",0.9,1.2,"strike","right","changeup",-3.1412113271751
"29438",0.9,1.2,"strike","right","curveball",-1.64432336713735
"29439",0.9,1.2,"strike","right","fastball",-3.68520794752045
"29440",0.9,1.2,"strike","right","slider",-1.65990205487817
"29441",0.9,1.2,"whiff","left","changeup",-3.6504241530288
"29442",0.9,1.2,"whiff","left","curveball",-4.02087111085685
"29443",0.9,1.2,"whiff","left","fastball",-1.4661162190957
"29444",0.9,1.2,"whiff","left","slider",-2.01982820993104
"29445",0.9,1.2,"whiff","right","changeup",-4.97836627904972
"29446",0.9,1.2,"whiff","right","curveball",-2.02773021541764
"29447",0.9,1.2,"whiff","right","fastball",-0.545376014026542
"29448",0.9,1.2,"whiff","right","slider",-1.53300925772585
"29449",0.9,1.3,"barrel","left","changeup",-3.0439327131787
"29450",0.9,1.3,"barrel","left","curveball",-5.51614527480285
"29451",0.9,1.3,"barrel","left","fastball",-2.280322450199
"29452",0.9,1.3,"barrel","left","slider",-6.59126381244035
"29453",0.9,1.3,"barrel","right","changeup",-4.38727039507078
"29454",0.9,1.3,"barrel","right","curveball",-7.8561711077203
"29455",0.9,1.3,"barrel","right","fastball",-2.23691131670483
"29456",0.9,1.3,"barrel","right","slider",-4.46378490198923
"29457",0.9,1.3,"strike","left","changeup",-3.11408114286083
"29458",0.9,1.3,"strike","left","curveball",-2.34039735860785
"29459",0.9,1.3,"strike","left","fastball",-5.02253925673638
"29460",0.9,1.3,"strike","left","slider",-2.06069559636138
"29461",0.9,1.3,"strike","right","changeup",-3.47432833032791
"29462",0.9,1.3,"strike","right","curveball",-1.83562062750792
"29463",0.9,1.3,"strike","right","fastball",-4.12957026221763
"29464",0.9,1.3,"strike","right","slider",-1.84997595875394
"29465",0.9,1.3,"whiff","left","changeup",-4.01749731425183
"29466",0.9,1.3,"whiff","left","curveball",-4.48489548363013
"29467",0.9,1.3,"whiff","left","fastball",-1.62399711529094
"29468",0.9,1.3,"whiff","left","slider",-2.28305964595653
"29469",0.9,1.3,"whiff","right","changeup",-5.49355134625051
"29470",0.9,1.3,"whiff","right","curveball",-2.26102286272823
"29471",0.9,1.3,"whiff","right","fastball",-0.65666925766765
"29472",0.9,1.3,"whiff","right","slider",-1.72946878028289
"29473",0.9,1.4,"barrel","left","changeup",-3.4004791009773
"29474",0.9,1.4,"barrel","left","curveball",-6.10067418106363
"29475",0.9,1.4,"barrel","left","fastball",-2.57968674339534
"29476",0.9,1.4,"barrel","left","slider",-7.3330803035629
"29477",0.9,1.4,"barrel","right","changeup",-4.69831893256353
"29478",0.9,1.4,"barrel","right","curveball",-8.59694930724445
"29479",0.9,1.4,"barrel","right","fastball",-2.48762935790165
"29480",0.9,1.4,"barrel","right","slider",-4.93054925097901
"29481",0.9,1.4,"strike","left","changeup",-3.42203586800149
"29482",0.9,1.4,"strike","left","curveball",-2.58400516312057
"29483",0.9,1.4,"strike","left","fastball",-5.5247235199777
"29484",0.9,1.4,"strike","left","slider",-2.28049443420931
"29485",0.9,1.4,"strike","right","changeup",-3.83263043088716
"29486",0.9,1.4,"strike","right","curveball",-2.04165646379115
"29487",0.9,1.4,"strike","right","fastball",-4.61138558957639
"29488",0.9,1.4,"strike","right","slider",-2.05337359751555
"29489",0.9,1.4,"whiff","left","changeup",-4.40382527666056
